cntry,pplfair,pplhlp,ppltrst,lw_pnd,lrscale,polintr,stfdem,stfeco,stfgov,trstlgl,trstplc,trstplt,trstprl,trstprt,trtsci_pnd,imbgeco,imwbcnt,happy,rlgdgr,cntgrp_fc,contadornegativo,ContadorNeutro,ContadorPositivo
Portugal,8.0,2.0,5.0,2.0,5.0,4.0,5.0,3.0,5.0,5.0,10.0,5.0,5.0,5.0,10.0,10.0,5.0,7.0,0.0,1,6,13.5,6.25
Portugal,10.0,5.0,3.0,4.0,2.0,2.0,7.0,3.0,4.0,3.0,8.0,5.0,5.0,3.0,10.0,8.0,8.0,9.0,9.0,1,0,4.75,3.0
Portugal,7.0,5.0,5.0,1.0,3.0,3.0,6.0,5.0,5.0,5.0,4.0,3.0,5.0,2.0,7.0,5.0,7.0,8.0,5.0,1,0,12.25,0.5
Portugal,7.0,6.0,5.0,2.0,7.0,3.0,6.0,5.0,5.0,4.0,5.0,2.0,4.0,2.0,7.0,9.0,5.0,7.0,0.0,1,1,7.75,1.5
Portugal,8.0,3.0,6.0,2.0,7.0,1.0,6.0,5.0,4.0,7.0,8.0,6.0,5.0,6.0,9.0,7.0,5.0,7.0,7.0,1,1,4.5,0.25
Portugal,8.0,4.0,7.0,2.0,5.0,3.0,7.0,8.0,8.0,5.0,7.0,7.0,5.0,7.0,5.0,5.0,5.0,8.0,5.0,1,2,10.75,0.0
Portugal,9.0,8.0,5.0,1.0,8.0,3.0,5.0,3.0,5.0,6.0,8.0,6.0,8.0,6.0,9.0,5.0,7.0,8.0,10.0,1,0,6.25,2.0
Portugal,5.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,5.0,4.0,6.0,0.0,5.0,0.0,5.0,4.0,3.0,6.0,5.0,1,0,8.25,3.0
Portugal,5.0,3.0,1.0,2.0,5.0,4.0,5.0,6.0,5.0,8.0,8.0,5.0,5.0,3.0,8.0,5.0,4.0,6.0,5.0,1,0,12.0,0.25
Portugal,7.0,4.0,6.0,2.0,5.0,3.0,7.0,7.0,7.0,6.0,8.0,5.0,5.0,5.0,9.0,8.0,8.0,6.0,5.0,1,1,7.75,0.0
Portugal,10.0,10.0,1.0,3.0,10.0,1.0,10.0,10.0,10.0,4.0,7.0,4.0,5.0,4.0,3.0,10.0,10.0,8.0,10.0,1,1,2.0,13.75
Portugal,3.0,5.0,0.0,2.0,5.0,3.0,5.0,5.0,7.0,2.0,6.0,2.0,0.0,3.0,7.0,3.0,5.0,8.0,6.0,1,1,7.75,3.0
Portugal,5.0,5.0,3.0,1.0,5.0,4.0,6.0,2.0,2.0,4.0,9.0,2.0,3.0,2.0,9.0,5.0,7.0,7.0,0.0,1,1,6.0,2.25
Portugal,4.0,4.0,1.0,1.0,3.0,4.0,4.0,0.0,0.0,2.0,6.0,0.0,2.0,0.0,6.0,4.0,3.0,6.0,4.0,1,0,0.0,6.75
Portugal,6.0,5.0,5.0,2.0,8.0,3.0,6.0,6.0,7.0,9.0,6.0,3.0,7.0,5.0,9.0,6.0,7.0,7.0,5.0,1,0,6.25,0.0
Portugal,3.0,4.0,0.0,2.0,2.0,3.0,3.0,3.0,4.0,3.0,4.0,3.0,3.0,3.0,4.0,6.0,4.0,3.0,6.0,1,0,0.25,1.5
Portugal,5.0,4.0,0.0,2.0,7.0,3.0,5.0,3.0,2.0,3.0,7.0,1.0,3.0,1.0,9.0,8.0,5.0,2.0,5.0,1,0,6.25,1.5
Portugal,5.0,3.0,4.0,1.0,8.0,1.0,4.0,4.0,7.0,6.0,7.0,4.0,4.0,4.0,9.0,6.0,5.0,8.0,8.0,1,1,3.0,0.75
Portugal,5.0,2.0,2.0,2.0,8.0,4.0,5.0,0.0,0.0,0.0,8.0,2.0,1.0,0.0,8.0,5.0,5.0,5.0,10.0,1,1,7.5,7.75
Portugal,8.0,2.0,3.0,2.0,6.0,4.0,7.0,6.0,7.0,5.0,6.0,0.0,0.0,2.0,9.0,8.0,7.0,4.0,10.0,1,0,1.5,4.75
Portugal,0.0,5.0,0.0,2.0,5.0,4.0,7.0,4.0,5.0,2.0,5.0,0.0,8.0,0.0,6.0,5.0,2.0,9.0,6.0,1,1,7.5,6.25
Portugal,5.0,5.0,7.0,2.0,5.0,3.0,6.0,3.0,5.0,7.0,5.0,5.0,6.0,4.0,8.0,5.0,5.0,9.0,7.0,1,0,12.25,0.0
Portugal,5.0,3.0,9.0,2.0,5.0,4.0,10.0,5.0,6.0,6.0,10.0,7.0,6.0,7.0,6.0,7.0,4.0,8.0,7.0,1,0,4.5,3.25
Portugal,1.0,2.0,1.0,3.0,0.0,4.0,3.0,5.0,4.0,2.0,5.0,0.0,2.0,5.0,5.0,2.0,2.0,8.0,5.0,1,0,8.0,3.25
Portugal,7.0,6.0,6.0,2.0,5.0,2.0,7.0,5.0,4.0,5.0,7.0,2.0,5.0,2.0,8.0,7.0,5.0,7.0,0.0,1,0,7.75,1.5
Portugal,3.0,3.0,2.0,2.0,8.0,4.0,7.0,3.0,2.0,4.0,7.0,5.0,5.0,5.0,7.0,9.0,6.0,3.0,8.0,1,0,4.5,0.25
Portugal,7.0,3.0,7.0,5.0,2.0,2.0,8.0,3.0,8.0,6.0,9.0,9.0,8.0,8.0,9.0,8.0,6.0,8.0,7.0,1,0,0.25,0.5
Portugal,5.0,5.0,5.0,2.0,5.0,4.0,5.0,3.0,5.0,5.0,10.0,1.0,1.0,1.0,8.0,5.0,5.0,1.0,9.0,1,7,13.5,1.75
Portugal,4.0,1.0,1.0,3.0,4.0,4.0,8.0,3.0,5.0,2.0,7.0,2.0,2.0,2.0,6.0,5.0,2.0,4.0,8.0,1,2,3.5,0.25
Portugal,5.0,5.0,1.0,3.0,5.0,3.0,6.0,8.0,5.0,8.0,9.0,4.0,5.0,4.0,7.0,7.0,9.0,8.0,7.0,1,0,8.25,0.0
Portugal,1.0,1.0,1.0,2.0,5.0,4.0,6.0,10.0,7.0,0.0,6.0,0.0,0.0,0.0,5.0,8.0,5.0,9.0,7.0,1,0,4.5,7.75
Portugal,3.0,2.0,3.0,2.0,3.0,2.0,7.0,4.0,5.0,4.0,5.0,3.0,5.0,3.0,6.0,6.0,5.0,6.0,7.0,1,0,6.25,0.0
Portugal,6.0,6.0,7.0,3.0,2.0,2.0,7.0,5.0,5.0,6.0,8.0,6.0,8.0,6.0,8.0,6.0,7.0,7.0,3.0,1,0,3.75,0.0
Portugal,5.0,4.0,3.0,3.0,5.0,1.0,3.0,3.0,4.0,4.0,4.0,2.0,2.0,4.0,8.0,7.0,8.0,8.0,2.0,1,1,3.5,0.25
Portugal,7.0,6.0,5.0,2.0,5.0,3.0,4.0,3.0,5.0,6.0,7.0,4.0,4.0,4.0,8.0,5.0,5.0,6.0,5.0,1,2,9.25,0.0
Portugal,8.0,3.0,3.0,2.0,5.0,4.0,6.0,5.0,6.0,5.0,8.0,3.0,6.0,2.0,6.0,4.0,5.0,7.0,5.0,1,0,7.5,0.25
Portugal,5.0,8.0,1.0,1.0,7.0,4.0,6.0,5.0,5.0,8.0,9.0,3.0,5.0,3.0,9.0,5.0,5.0,5.0,10.0,1,2,10.5,2.25
Portugal,7.0,5.0,7.0,3.0,6.0,4.0,8.0,4.0,4.0,1.0,7.0,0.0,7.0,0.0,8.0,6.0,7.0,7.0,8.0,1,0,2.0,3.25
Portugal,6.0,5.0,3.0,4.0,5.0,2.0,4.0,3.0,5.0,3.0,7.0,1.0,2.0,1.0,7.0,5.0,5.0,6.0,3.0,1,0,7.75,0.0
Portugal,4.0,1.0,2.0,2.0,5.0,3.0,7.0,5.0,3.0,2.0,2.0,2.0,5.0,0.0,8.0,5.0,5.0,8.0,5.0,1,2,9.25,1.5
Portugal,3.0,2.0,3.0,2.0,5.0,4.0,8.0,4.0,6.0,5.0,5.0,3.0,5.0,3.0,8.0,8.0,5.0,7.0,5.0,1,0,9.0,0.25
Portugal,4.0,4.0,5.0,2.0,5.0,3.0,3.0,1.0,2.0,5.0,8.0,3.0,5.0,3.0,9.0,7.0,6.0,9.0,5.0,1,0,7.75,0.0
Portugal,3.0,5.0,2.0,1.0,5.0,3.0,3.0,3.0,2.0,5.0,3.0,2.0,5.0,2.0,5.0,6.0,3.0,3.0,6.0,1,2,7.75,0.5
Portugal,6.0,2.0,1.0,1.0,6.0,2.0,7.0,4.0,8.0,3.0,5.0,4.0,3.0,4.0,9.0,8.0,7.0,8.0,7.0,1,0,1.75,0.5
Portugal,5.0,3.0,2.0,3.0,8.0,3.0,2.0,2.0,2.0,6.0,7.0,1.0,4.0,2.0,8.0,6.0,2.0,8.0,6.0,1,0,2.25,0.0
Portugal,5.0,3.0,1.0,1.0,5.0,4.0,3.0,1.0,2.0,5.0,7.0,1.0,5.0,1.0,5.0,5.0,5.0,5.0,5.0,1,1,13.5,0.75
Portugal,7.0,3.0,7.0,2.0,8.0,2.0,8.0,5.0,5.0,2.0,5.0,3.0,2.0,3.0,7.0,7.0,6.0,8.0,6.0,1,0,4.75,0.0
Portugal,5.0,0.0,4.0,2.0,4.0,4.0,7.0,4.0,6.0,0.0,6.0,0.0,5.0,0.0,5.0,6.0,7.0,8.0,8.0,1,0,4.5,6.25
Portugal,6.0,6.0,5.0,2.0,8.0,1.0,6.0,6.0,5.0,2.0,7.0,2.0,7.0,2.0,7.0,6.0,10.0,6.0,7.0,1,0,3.0,1.75
Portugal,2.0,2.0,2.0,1.0,2.0,4.0,7.0,3.0,5.0,5.0,6.0,4.0,5.0,4.0,7.0,7.0,7.0,6.0,5.0,1,0,6.0,0.75
Portugal,7.0,4.0,1.0,2.0,8.0,4.0,2.0,2.0,2.0,2.0,5.0,2.0,2.0,2.0,2.0,6.0,6.0,6.0,8.0,1,0,1.5,0.25
Portugal,9.0,6.0,6.0,2.0,5.0,3.0,7.0,7.0,7.0,7.0,9.0,5.0,5.0,6.0,8.0,7.0,5.0,10.0,0.0,1,1,6.25,3.0
Portugal,5.0,2.0,3.0,5.0,5.0,3.0,5.0,6.0,5.0,7.0,9.0,6.0,7.0,6.0,8.0,8.0,9.0,7.0,8.0,1,1,6.25,0.5
Portugal,1.0,2.0,8.0,1.0,5.0,3.0,3.0,2.0,2.0,1.0,5.0,2.0,4.0,3.0,10.0,5.0,5.0,10.0,5.0,1,0,7.75,3.5
Portugal,2.0,3.0,3.0,2.0,3.0,2.0,7.0,3.0,7.0,4.0,8.0,3.0,7.0,3.0,7.0,8.0,7.0,7.0,1.0,1,0,0.25,0.0
Portugal,6.0,1.0,5.0,2.0,5.0,2.0,6.0,2.0,6.0,5.0,10.0,5.0,5.0,5.0,9.0,5.0,5.0,8.0,4.0,1,0,12.25,1.5
Portugal,4.0,5.0,4.0,1.0,8.0,2.0,8.0,3.0,4.0,7.0,7.0,5.0,7.0,5.0,10.0,8.0,5.0,6.0,5.0,1,0,7.75,2.0
Portugal,8.0,4.0,5.0,3.0,10.0,2.0,6.0,5.0,5.0,5.0,7.0,5.0,5.0,5.0,7.0,7.0,7.0,8.0,7.0,1,0,11.25,1.5
Portugal,7.0,6.0,2.0,2.0,0.0,3.0,8.0,2.0,5.0,3.0,10.0,0.0,5.0,0.0,9.0,5.0,2.0,8.0,10.0,1,0,4.75,7.5
Portugal,6.0,6.0,7.0,4.0,8.0,3.0,7.0,6.0,7.0,5.0,7.0,6.0,6.0,6.0,8.0,6.0,6.0,7.0,8.0,1,0,1.75,0.0
Portugal,4.0,3.0,5.0,2.0,7.0,3.0,7.0,4.0,4.0,5.0,6.0,4.0,6.0,4.0,7.0,8.0,6.0,7.0,5.0,1,0,4.75,0.0
Portugal,5.0,7.0,5.0,2.0,5.0,4.0,3.0,5.0,5.0,3.0,7.0,3.0,5.0,3.0,8.0,6.0,7.0,8.0,2.0,1,1,9.0,0.25
Portugal,7.0,5.0,3.0,3.0,4.0,1.0,2.0,2.0,2.0,0.0,3.0,0.0,0.0,0.0,9.0,10.0,7.0,8.0,8.0,1,0,2.0,7.75
Portugal,5.0,2.0,2.0,2.0,5.0,4.0,2.0,7.0,6.0,1.0,5.0,1.0,1.0,1.0,5.0,4.0,4.0,7.0,5.0,1,0,7.5,0.25
Portugal,7.0,3.0,3.0,3.0,5.0,3.0,5.0,2.0,5.0,5.0,8.0,5.0,5.0,5.0,8.0,7.0,7.0,5.0,6.0,1,0,12.75,0.0
Portugal,5.0,4.0,5.0,2.0,8.0,2.0,8.0,6.0,5.0,4.0,7.0,4.0,5.0,4.0,7.0,7.0,5.0,8.0,5.0,1,0,9.25,0.0
Portugal,5.0,5.0,5.0,4.0,5.0,3.0,4.0,4.0,5.0,3.0,5.0,3.0,3.0,3.0,6.0,6.0,5.0,6.0,6.0,1,0,10.75,0.0
Portugal,6.0,2.0,5.0,4.0,7.0,3.0,7.0,4.0,5.0,2.0,8.0,5.0,6.0,5.0,10.0,8.0,4.0,7.0,2.0,1,0,6.25,1.5
Portugal,7.0,2.0,5.0,3.0,3.0,1.0,8.0,5.0,7.0,7.0,9.0,5.0,5.0,7.0,10.0,5.0,6.0,5.0,5.0,1,0,11.0,1.75
Portugal,7.0,2.0,5.0,2.0,7.0,2.0,5.0,6.0,5.0,7.0,7.0,3.0,6.0,3.0,9.0,7.0,5.0,7.0,2.0,1,0,6.25,0.0
Portugal,3.0,3.0,1.0,2.0,5.0,2.0,3.0,4.0,5.0,2.0,6.0,0.0,1.0,0.0,7.0,5.0,4.0,7.0,3.0,1,0,4.75,3.0
Portugal,2.0,4.0,7.0,3.0,5.0,4.0,4.0,3.0,4.0,2.0,4.0,3.0,3.0,6.0,9.0,6.0,8.0,5.0,4.0,1,2,3.5,0.25
Portugal,7.0,7.0,0.0,2.0,5.0,2.0,4.0,8.0,7.0,7.0,7.0,2.0,2.0,2.0,7.0,6.0,4.0,5.0,8.0,1,0,3.25,1.5
Portugal,5.0,3.0,0.0,2.0,6.0,2.0,5.0,4.0,4.0,6.0,1.0,1.0,7.0,6.0,8.0,7.0,10.0,10.0,5.0,1,0,4.75,4.5
Portugal,3.0,2.0,2.0,2.0,1.0,3.0,6.0,3.0,4.0,5.0,7.0,3.0,3.0,3.0,7.0,5.0,4.0,6.0,0.0,1,0,3.25,1.5
Portugal,2.0,2.0,2.0,1.0,5.0,3.0,5.0,3.0,4.0,5.0,4.0,1.0,1.0,1.0,8.0,5.0,5.0,7.0,10.0,1,0,7.75,2.0
Portugal,5.0,3.0,5.0,2.0,5.0,2.0,8.0,5.0,6.0,3.0,5.0,2.0,8.0,2.0,8.0,6.0,5.0,8.0,3.0,1,0,9.25,0.0
Portugal,2.0,0.0,2.0,2.0,2.0,1.0,7.0,3.0,7.0,5.0,7.0,5.0,7.0,5.0,7.0,6.0,5.0,7.0,5.0,1,0,7.5,1.75
Portugal,5.0,5.0,5.0,2.0,5.0,4.0,5.0,5.0,5.0,5.0,7.0,5.0,5.0,5.0,8.0,5.0,5.0,8.0,10.0,1,5,19.5,1.75
Portugal,8.0,1.0,5.0,2.0,5.0,4.0,5.0,5.0,5.0,2.0,2.0,2.0,2.0,2.0,8.0,8.0,5.0,8.0,10.0,1,1,9.0,1.75
Portugal,5.0,1.0,5.0,2.0,10.0,2.0,2.0,4.0,0.0,1.0,5.0,1.0,1.0,1.0,8.0,1.0,5.0,8.0,5.0,1,0,7.75,3.0
Portugal,5.0,1.0,1.0,4.0,4.0,4.0,5.0,5.0,5.0,0.0,10.0,5.0,5.0,5.0,5.0,5.0,5.0,10.0,9.0,1,0,15.0,4.75
Portugal,0.0,5.0,0.0,3.0,7.0,3.0,7.0,4.0,6.0,0.0,0.0,0.0,1.0,0.0,8.0,5.0,5.0,7.0,5.0,1,0,6.75,9.0
Portugal,2.0,2.0,2.0,2.0,5.0,4.0,5.0,2.0,2.0,2.0,5.0,2.0,2.0,2.0,5.0,5.0,3.0,3.0,7.0,1,1,7.5,0.25
Portugal,3.0,5.0,6.0,2.0,5.0,1.0,9.0,8.0,9.0,6.0,8.0,8.0,8.0,8.0,8.0,5.0,5.0,10.0,7.0,1,0,6.0,1.75
Portugal,5.0,3.0,7.0,2.0,6.0,2.0,0.0,5.0,0.0,5.0,5.0,5.0,5.0,5.0,7.0,5.0,5.0,7.0,5.0,1,0,15.25,3.0
Portugal,3.0,3.0,2.0,2.0,5.0,4.0,3.0,3.0,0.0,4.0,4.0,1.0,3.0,1.0,10.0,8.0,5.0,9.0,6.0,1,1,3.0,3.25
Portugal,6.0,5.0,4.0,2.0,5.0,2.0,4.0,4.0,3.0,7.0,8.0,2.0,6.0,2.0,9.0,7.0,6.0,7.0,6.0,1,0,3.25,0.0
Portugal,7.0,6.0,6.0,2.0,5.0,2.0,7.0,6.0,6.0,5.0,8.0,5.0,5.0,5.0,10.0,6.0,9.0,9.0,1.0,1,1,7.75,1.5
Portugal,7.0,5.0,5.0,2.0,5.0,4.0,8.0,5.0,5.0,5.0,7.0,6.0,5.0,0.0,9.0,5.0,6.0,7.0,0.0,1,4,12.0,3.25
Portugal,7.0,4.0,8.0,3.0,8.0,2.0,6.0,3.0,4.0,5.0,9.0,6.0,6.0,6.0,8.0,7.0,5.0,6.0,7.0,1,0,3.75,0.0
Portugal,1.0,2.0,2.0,2.0,2.0,3.0,8.0,3.0,5.0,3.0,5.0,3.0,5.0,3.0,7.0,8.0,7.0,7.0,7.0,1,0,4.75,0.0
Portugal,5.0,5.0,1.0,2.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,5.0,5.0,3.0,5.0,1,0,9.0,12.25
Portugal,6.0,6.0,6.0,4.0,5.0,2.0,4.0,4.0,4.0,5.0,7.0,1.0,1.0,0.0,9.0,8.0,8.0,10.0,5.0,1,0,4.75,3.0
Portugal,3.0,0.0,2.0,4.0,5.0,2.0,5.0,2.0,3.0,6.0,8.0,3.0,5.0,3.0,7.0,8.0,5.0,10.0,6.0,1,1,6.25,3.0
Portugal,5.0,0.0,0.0,2.0,5.0,2.0,5.0,0.0,0.0,2.0,10.0,0.0,0.0,2.0,10.0,2.0,4.0,10.0,5.0,1,0,6.25,13.5
Portugal,0.0,0.0,0.0,1.0,5.0,2.0,5.0,0.0,5.0,3.0,5.0,5.0,10.0,5.0,9.0,4.0,5.0,5.0,0.0,1,4,12.25,9.5
Portugal,6.0,6.0,3.0,3.0,5.0,4.0,6.0,5.0,5.0,5.0,6.0,0.0,5.0,0.0,5.0,4.0,5.0,6.0,6.0,1,0,11.0,3.25
Portugal,4.0,5.0,5.0,3.0,5.0,4.0,5.0,6.0,5.0,5.0,7.0,5.0,5.0,5.0,6.0,6.0,2.0,8.0,7.0,1,1,14.0,0.25
Portugal,5.0,4.0,3.0,3.0,5.0,4.0,8.0,5.0,8.0,7.0,7.0,0.0,5.0,0.0,7.0,7.0,5.0,8.0,5.0,1,6,9.5,3.25
Portugal,0.0,0.0,0.0,4.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,5.0,3.0,1,1,4.5,19.75
Portugal,7.0,6.0,7.0,2.0,5.0,2.0,9.0,6.0,7.0,7.0,9.0,4.0,5.0,4.0,7.0,7.0,5.0,8.0,8.0,1,1,4.75,0.0
Portugal,8.0,2.0,7.0,2.0,5.0,3.0,8.0,4.0,4.0,7.0,5.0,5.0,7.0,5.0,7.0,8.0,5.0,5.0,5.0,1,0,10.75,0.0
Portugal,3.0,0.0,0.0,1.0,0.0,4.0,2.0,2.0,2.0,0.0,5.0,0.0,0.0,0.0,7.0,7.0,5.0,10.0,2.0,1,0,3.0,12.75
Portugal,10.0,8.0,7.0,2.0,5.0,4.0,7.0,6.0,7.0,5.0,8.0,8.0,8.0,5.0,8.0,8.0,10.0,6.0,10.0,1,1,4.5,4.75
Portugal,10.0,8.0,4.0,3.0,6.0,4.0,3.0,7.0,5.0,3.0,7.0,2.0,7.0,2.0,7.0,5.0,3.0,6.0,10.0,1,1,3.5,3.25
Portugal,5.0,1.0,0.0,2.0,4.0,4.0,2.0,2.0,4.0,3.0,5.0,1.0,0.0,0.0,9.0,4.0,2.0,6.0,6.0,1,0,3.0,4.75
Portugal,4.0,2.0,5.0,1.0,6.0,2.0,5.0,2.0,4.0,4.0,5.0,1.0,6.0,1.0,8.0,4.0,4.0,6.0,8.0,1,0,4.75,0.5
Portugal,5.0,2.0,3.0,1.0,5.0,4.0,5.0,2.0,5.0,3.0,6.0,1.0,3.0,2.0,8.0,5.0,5.0,6.0,8.0,1,2,9.0,0.75
Portugal,3.0,5.0,3.0,1.0,5.0,3.0,6.0,4.0,8.0,1.0,4.0,3.0,3.0,3.0,8.0,7.0,8.0,7.0,3.0,1,0,3.25,0.5
Portugal,6.0,5.0,2.0,3.0,5.0,2.0,7.0,5.0,6.0,5.0,8.0,2.0,5.0,2.0,6.0,5.0,6.0,6.0,5.0,1,0,11.25,0.0
Portugal,3.0,0.0,0.0,3.0,3.0,2.0,10.0,5.0,3.0,5.0,8.0,5.0,5.0,6.0,8.0,7.0,4.0,7.0,10.0,1,0,6.75,6.0
Portugal,4.0,3.0,4.0,4.0,4.0,4.0,8.0,3.0,5.0,8.0,9.0,8.0,8.0,8.0,10.0,5.0,5.0,3.0,8.0,1,1,4.5,1.75
Portugal,7.0,5.0,7.0,3.0,5.0,2.0,2.0,5.0,2.0,5.0,8.0,4.0,4.0,3.0,9.0,7.0,5.0,8.0,5.0,1,0,9.75,0.0
Portugal,4.0,1.0,4.0,2.0,0.0,1.0,6.0,3.0,7.0,4.0,4.0,5.0,7.0,5.0,10.0,10.0,10.0,6.0,0.0,1,0,3.0,7.75
Portugal,7.0,5.0,2.0,2.0,3.0,2.0,6.0,4.0,6.0,5.0,7.0,5.0,8.0,5.0,10.0,7.0,5.0,8.0,8.0,1,0,7.75,1.5
Portugal,5.0,5.0,5.0,4.0,4.0,3.0,4.0,5.0,5.0,5.0,8.0,5.0,5.0,5.0,9.0,8.0,5.0,5.0,9.0,1,0,16.75,0.0
Portugal,5.0,3.0,4.0,3.0,6.0,3.0,0.0,4.0,3.0,0.0,5.0,0.0,2.0,5.0,7.0,7.0,4.0,6.0,10.0,1,0,5.25,6.0
Portugal,2.0,4.0,1.0,1.0,5.0,4.0,7.0,5.0,5.0,2.0,2.0,2.0,5.0,2.0,8.0,5.0,5.0,8.0,8.0,1,1,9.0,0.75
Portugal,8.0,9.0,7.0,3.0,3.0,2.0,5.0,8.0,9.0,2.0,8.0,6.0,7.0,6.0,10.0,9.0,9.0,9.0,8.0,1,0,2.25,1.5
Portugal,5.0,5.0,5.0,3.0,5.0,4.0,7.0,3.0,5.0,3.0,8.0,2.0,5.0,1.0,9.0,8.0,5.0,8.0,8.0,1,2,11.0,0.25
Portugal,5.0,5.0,1.0,2.0,5.0,3.0,0.0,5.0,3.0,10.0,10.0,5.0,5.0,10.0,10.0,10.0,4.0,5.0,5.0,1,1,12.25,9.0
Portugal,5.0,3.0,5.0,2.0,5.0,2.0,5.0,6.0,5.0,5.0,6.0,5.0,5.0,5.0,8.0,6.0,6.0,8.0,6.0,1,0,13.75,0.0
Portugal,3.0,5.0,1.0,3.0,7.0,3.0,8.0,2.0,2.0,2.0,9.0,0.0,2.0,1.0,7.0,10.0,7.0,2.0,5.0,1,0,3.75,3.0
Portugal,7.0,1.0,2.0,4.0,4.0,4.0,3.0,3.0,7.0,5.0,5.0,5.0,5.0,5.0,6.0,0.0,0.0,8.0,0.0,1,0,7.5,4.75
Portugal,4.0,3.0,4.0,2.0,7.0,3.0,5.0,3.0,0.0,2.0,4.0,1.0,4.0,0.0,9.0,4.0,5.0,7.0,6.0,1,0,3.25,3.0
Portugal,7.0,3.0,6.0,2.0,8.0,3.0,8.0,6.0,6.0,6.0,8.0,6.0,7.0,6.0,8.0,8.0,7.0,8.0,0.0,1,0,0.25,1.5
Portugal,5.0,5.0,1.0,2.0,3.0,4.0,1.0,3.0,1.0,2.0,5.0,8.0,2.0,5.0,9.0,8.0,7.0,8.0,10.0,1,3,6.0,1.75
Portugal,5.0,4.0,5.0,1.0,5.0,3.0,4.0,6.0,6.0,2.0,8.0,2.0,4.0,1.0,7.0,5.0,6.0,9.0,8.0,1,0,6.25,0.5
Portugal,5.0,0.0,1.0,1.0,2.0,1.0,5.0,5.0,5.0,2.0,5.0,1.0,6.0,0.0,8.0,10.0,9.0,2.0,0.0,1,0,7.5,6.75
Portugal,6.0,6.0,3.0,3.0,5.0,3.0,7.0,5.0,6.0,6.0,7.0,5.0,4.0,5.0,8.0,6.0,5.0,6.0,3.0,1,0,8.25,0.0
Portugal,5.0,5.0,5.0,2.0,3.0,1.0,5.0,0.0,4.0,0.0,5.0,0.0,5.0,0.0,8.0,7.0,7.0,7.0,10.0,1,0,9.0,7.75
Portugal,5.0,3.0,2.0,4.0,5.0,2.0,7.0,6.0,7.0,5.0,7.0,5.0,5.0,5.0,7.0,8.0,2.0,9.0,5.0,1,0,10.75,0.0
Portugal,5.0,3.0,4.0,1.0,5.0,2.0,7.0,4.0,7.0,5.0,7.0,4.0,6.0,6.0,8.0,5.0,2.0,6.0,9.0,1,0,6.25,0.5
Portugal,5.0,4.0,2.0,2.0,5.0,1.0,5.0,1.0,6.0,6.0,7.0,0.0,0.0,0.0,8.0,8.0,5.0,5.0,4.0,1,0,7.5,4.75
Portugal,5.0,0.0,3.0,2.0,5.0,3.0,5.0,3.0,5.0,3.0,8.0,0.0,3.0,0.0,8.0,3.0,3.0,8.0,6.0,1,0,6.25,4.5
Portugal,4.0,1.0,3.0,2.0,2.0,3.0,3.0,1.0,2.0,5.0,3.0,0.0,3.0,0.0,8.0,8.0,6.0,5.0,4.0,1,0,3.25,3.0
Portugal,8.0,6.0,5.0,3.0,0.0,3.0,9.0,6.0,7.0,7.0,8.0,7.0,7.0,7.0,9.0,10.0,8.0,9.0,6.0,1,0,2.25,3.0
Portugal,4.0,3.0,4.0,3.0,3.0,3.0,8.0,3.0,8.0,3.0,5.0,2.0,3.0,2.0,7.0,9.0,6.0,7.0,3.0,1,0,2.25,0.0
Portugal,5.0,2.0,2.0,2.0,5.0,4.0,5.0,2.0,5.0,2.0,3.0,0.0,2.0,0.0,2.0,2.0,3.0,3.0,8.0,1,4,6.0,3.25
Portugal,3.0,5.0,3.0,3.0,7.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,3.0,8.0,8.0,4.0,4.0,3.0,1,0,2.0,3.25
Portugal,2.0,1.0,1.0,5.0,1.0,4.0,5.0,3.0,6.0,7.0,5.0,4.0,6.0,4.0,10.0,1.0,4.0,4.0,9.0,1,0,3.0,2.25
Portugal,5.0,2.0,5.0,2.0,4.0,3.0,8.0,3.0,2.0,1.0,7.0,3.0,5.0,3.0,6.0,6.0,5.0,8.0,5.0,1,0,7.75,0.0
Portugal,4.0,8.0,7.0,1.0,6.0,3.0,5.0,5.0,5.0,8.0,7.0,6.0,7.0,5.0,9.0,6.0,4.0,7.0,8.0,1,0,6.25,0.5
Portugal,3.0,2.0,2.0,2.0,5.0,4.0,7.0,3.0,5.0,4.0,6.0,3.0,3.0,3.0,6.0,8.0,5.0,3.0,4.0,1,1,4.5,0.25
Portugal,5.0,3.0,3.0,3.0,5.0,4.0,5.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,10.0,6.0,1,4,9.5,9.25
Portugal,5.0,4.0,6.0,3.0,4.0,3.0,5.0,4.0,5.0,4.0,5.0,3.0,5.0,2.0,8.0,7.0,5.0,7.0,7.0,1,0,9.75,0.0
Portugal,7.0,7.0,5.0,2.0,5.0,2.0,6.0,4.0,4.0,2.0,7.0,1.0,5.0,1.0,8.0,8.0,5.0,7.0,6.0,1,0,6.25,0.0
