,neighbourhood,longitude,room_type,minimum_nights,calculated_host_listings_count,availability_365
28146,0.010416666666666666,0.5148529800324582,1.0,0.0,0.0,0.0
31842,0.46875,0.5203638697014412,0.0,0.4166666666666667,0.0,0.09315068493150686
14459,0.7083333333333333,0.4949986788963088,0.5,0.08333333333333333,0.0,0.0
4130,0.20833333333333331,0.5575057562375036,0.0,0.3333333333333333,0.6666666666666667,0.936986301369863
25704,1.0,0.6425470879100317,0.5,0.08333333333333333,0.6666666666666667,0.07123287671232877
314,0.041666666666666664,0.57184916770467,0.5,0.9999999999999999,0.6666666666666667,0.6931506849315069
20582,0.38541666666666663,0.8288415807949434,0.0,0.0,1.0,0.0
37937,0.0625,0.5736043483184403,0.0,0.08333333333333333,0.3333333333333333,0.057534246575342465
31336,0.21875,0.6215226663647115,0.0,0.25,0.3333333333333333,0.0
24190,0.1875,0.6076888234628086,1.0,0.08333333333333333,0.0,0.0
47687,0.44791666666666663,0.4462122069980694,0.5,0.9999999999999999,1.0,0.9260273972602739
18641,0.020833333333333332,0.5513720605443098,0.0,0.0,0.0,0.0
10530,0.7395833333333333,0.4855810968934975,0.5,0.9999999999999999,1.0,1.0
43897,0.4583333333333333,0.6526818404861672,0.0,0.9999999999999999,1.0,0.526027397260274
10172,0.08333333333333333,0.5266108028535825,0.5,0.0,0.0,0.0
18473,0.2708333333333333,0.4939606688559195,0.5,0.3333333333333333,0.6666666666666667,0.0
24396,0.21875,0.6316385460310414,0.5,0.08333333333333333,1.0,0.6602739726027397
46786,0.44791666666666663,0.4413618691729937,0.5,0.0,0.0,0.8876712328767123
35652,0.20833333333333331,0.5510700939870787,0.0,0.0,1.0,1.0
37831,0.010416666666666666,0.4896198995961356,0.5,0.0,0.0,0.0136986301369863
2710,0.22916666666666666,0.5364624617823495,0.0,0.25,0.6666666666666667,0.1863013698630137
4867,1.0,0.4283018155739171,0.5,0.0,0.3333333333333333,0.8383561643835616
14148,0.29166666666666663,0.537708073830828,0.5,0.0,0.0,0.0
25182,0.4583333333333333,0.6262975125504795,0.0,0.16666666666666669,0.0,0.7972602739726028
37649,0.5416666666666666,0.45630921375459366,0.5,0.08333333333333333,0.0,0.5671232876712329
41143,0.26041666666666663,0.607669950553003,0.0,0.9999999999999999,1.0,0.6767123287671233
341,0.19791666666666666,0.4791831804627691,0.5,0.0,0.0,0.38904109589041097
31930,0.15625,0.551296568905002,0.5,0.0,0.0,0.0
29310,0.05208333333333333,0.4987921337711896,0.5,0.08333333333333333,0.0,0.0
45290,0.03125,0.5214584984713042,0.5,0.0,0.0,0.2191780821917808
26419,0.20833333333333331,0.5699618767221466,0.0,0.25,0.0,0.0
39096,0.15625,0.5585248933680589,0.0,0.0,0.0,0.0
13577,0.19791666666666666,0.4966406220511317,0.0,0.0,0.3333333333333333,0.0
32505,0.4375,0.5997810742460388,0.0,0.08333333333333333,0.0,0.9534246575342465
16504,0.0625,0.5918355792096008,0.0,0.0,0.6666666666666667,0.6547945205479452
42050,0.15625,0.5567508398444829,0.5,0.16666666666666669,0.0,0.010958904109589041
22454,0.07291666666666666,0.4757483108745646,0.5,0.9999999999999999,1.0,0.40821917808219177
39838,0.5416666666666666,0.45959310006418264,0.5,0.16666666666666669,0.0,0.6684931506849315
14514,0.26041666666666663,0.573377873400517,0.5,0.9999999999999999,0.0,0.18082191780821918
5676,1.0,0.48909145812100974,0.5,0.16666666666666669,0.0,0.07671232876712329
38058,0.14583333333333331,0.4534027856414866,0.5,0.16666666666666669,0.0,0.4657534246575343
40950,0.05208333333333333,0.5112671271656666,0.0,0.49999999999999994,0.0,0.021917808219178082
21967,0.0625,0.6315441814818996,0.5,0.08333333333333333,0.3333333333333333,0.6438356164383562
7168,0.29166666666666663,0.532234929981513,0.5,0.9999999999999999,1.0,0.6246575342465753
41242,0.0625,0.5988374287547629,0.5,0.16666666666666669,0.0,0.06575342465753425
5754,0.21875,0.6361302985694408,0.0,0.0,0.0,0.18082191780821918
1590,0.08333333333333333,0.5128524515909874,0.5,0.16666666666666669,0.0,0.07123287671232877
34577,0.0625,0.5394821273544039,1.0,0.16666666666666669,1.0,1.0
43520,0.07291666666666666,0.4617634846940746,0.0,0.9999999999999999,0.0,0.4383561643835616
19364,0.07291666666666666,0.4712565583361652,0.0,0.0,1.0,0.3452054794520548
22425,0.0625,0.5826255992148788,0.0,0.25,1.0,0.3287671232876712
10089,0.25,0.5356697995697175,0.0,0.7499999999999999,0.0,0.0
15813,0.125,0.5570905522213536,0.0,0.08333333333333333,0.0,0.0
6994,0.125,0.5510512210772731,0.5,0.08333333333333333,0.0,0.0
33628,0.08333333333333333,0.5073415619220327,0.0,0.4166666666666667,0.0,0.0
44654,1.0,0.7749971690635107,0.0,0.0,1.0,0.4904109589041096
38168,0.0625,0.5492582946438631,0.5,0.16666666666666669,0.3333333333333333,0.0
38372,0.11458333333333333,0.4488544143736135,0.5,0.0,0.0,0.0
1599,0.20833333333333331,0.5442381006303378,0.5,0.16666666666666669,1.0,0.12876712328767123
20174,0.21875,0.5947608802325135,0.5,0.16666666666666669,0.0,0.0
25576,0.29166666666666663,0.5472577662024207,0.5,0.0,0.0,0.0
18858,0.5833333333333333,0.5995734722379495,0.5,0.3333333333333333,0.0,0.0
37404,0.875,0.7054693692673482,0.0,0.16666666666666669,0.0,0.016438356164383564
35388,0.125,0.5344241875212106,0.0,0.25,0.0,0.07945205479452055
32325,0.020833333333333332,0.5364247159627098,0.0,0.08333333333333333,0.0,0.2356164383561644
16158,0.29166666666666663,0.5513531876344757,1.0,0.9999999999999999,1.0,0.7917808219178082
14417,0.08333333333333333,0.5185143245385575,0.5,0.0,0.0,0.0
38279,0.4583333333333333,0.6457177367606448,0.0,0.0,0.0,0.0
35992,0.010416666666666666,0.48699656513042555,0.5,0.9999999999999999,1.0,0.684931506849315
13810,0.20833333333333331,0.5343298229721256,0.0,0.08333333333333333,0.3333333333333333,0.0
26476,0.125,0.5300645453515926,0.5,0.49999999999999994,0.0,0.0
38921,0.0625,0.5888347865473804,0.0,0.9999999999999999,1.0,0.852054794520548
25406,0.15625,0.6046880308005882,0.0,0.0,1.0,0.27945205479452057
42992,0.5625,0.5680368399199835,0.0,0.16666666666666669,1.0,0.9095890410958904
17252,0.0625,0.5693956894274095,0.5,0.3333333333333333,0.0,0.4986301369863014
42749,0.125,0.5711508700411514,0.0,0.0,0.0,0.33972602739726027
15033,0.78125,0.40127580870418456,0.5,0.9999999999999999,0.6666666666666667,0.8054794520547945
27893,0.020833333333333332,0.5542218699279147,0.5,0.9166666666666666,0.0,0.0
40250,0.041666666666666664,0.549522515381426,0.5,0.25,0.3333333333333333,0.0
18694,0.21875,0.598592080927034,0.0,0.3333333333333333,0.0,0.2410958904109589
13299,0.05208333333333333,0.49422488959348243,0.5,0.9999999999999999,1.0,0.4301369863013699
1704,0.07291666666666666,0.47576718378439864,0.5,0.16666666666666669,0.0,0.4
11457,1.0,0.6805005095685885,0.0,0.0,1.0,0.7315068493150685
28388,0.15625,0.6201826897670912,1.0,0.08333333333333333,0.6666666666666667,0.0027397260273972603
47823,1.0,0.6362057902087486,0.5,0.08333333333333333,0.0,0.9863013698630138
42634,1.0,0.49354546483976947,0.5,0.08333333333333333,0.0,0.6273972602739726
39184,0.0625,0.5386894651417435,0.0,0.9999999999999999,1.0,0.9342465753424658
43508,0.08333333333333333,0.5297059600649163,0.5,0.9999999999999999,0.0,0.005479452054794521
22344,0.21875,0.6174838636621018,0.5,0.08333333333333333,0.3333333333333333,0.0273972602739726
48233,0.5104166666666666,0.6336579473823178,0.5,0.25,0.0,0.32054794520547947
2969,0.16666666666666666,0.502604461555876,0.0,0.16666666666666669,0.0,0.7013698630136986
16842,0.07291666666666666,0.46265051145587677,0.5,0.9999999999999999,1.0,0.4904109589041096
42068,0.14583333333333331,0.47582380251387235,0.0,0.0,1.0,0.873972602739726
19792,0.5625,0.5866266560978488,0.0,0.08333333333333333,0.0,0.7589041095890411
12287,0.020833333333333332,0.5730381610236464,0.5,0.16666666666666669,0.0,0.0
40666,1.0,0.5929868267089375,0.0,0.16666666666666669,0.0,0.13424657534246576
17662,0.125,0.579549314913379,0.5,0.16666666666666669,0.0,0.0
26936,0.5416666666666666,0.466255237232474,0.0,0.16666666666666669,0.6666666666666667,0.1726027397260274
39238,0.020833333333333332,0.5572604084097748,0.0,0.3333333333333333,0.0,0.24383561643835616
45489,0.0625,0.5473521307515057,0.0,0.08333333333333333,0.0,0.0
37518,0.020833333333333332,0.5748310874570564,0.5,0.49999999999999994,0.0,0.7671232876712328
3085,0.23958333333333331,0.4802400634129924,0.5,0.08333333333333333,0.0,0.0
14577,0.13541666666666666,0.5064734080700646,0.5,0.0,0.0,0.0
6573,0.21875,0.5917034688408478,0.0,0.0,0.0,0.0
3940,0.19791666666666666,0.5002642207375629,0.0,0.0,0.3333333333333333,0.16164383561643836
18885,0.0625,0.5744158834409063,0.5,0.16666666666666669,0.0,0.4547945205479452
44907,0.0625,0.5642622579549368,0.0,0.0,0.3333333333333333,0.0
33347,0.26041666666666663,0.5697165288944461,0.0,0.0,1.0,1.0
13013,0.7083333333333333,0.4940550334050613,0.5,0.08333333333333333,0.0,0.0
39432,0.8229166666666666,0.47442720718680675,0.5,0.08333333333333333,0.3333333333333333,0.6684931506849315
28012,0.19791666666666666,0.4821839731249895,0.0,0.0,0.0,0.0
26210,0.23958333333333331,0.48894047484242265,0.5,0.08333333333333333,0.0,0.0
1901,0.23958333333333331,0.484241120295934,0.5,0.16666666666666669,0.0,0.0027397260273972603
34769,0.020833333333333332,0.5751141811044533,0.0,0.9999999999999999,0.3333333333333333,0.0
4377,0.03125,0.520175140603186,0.5,0.0,1.0,1.0
19793,0.21875,0.5916279772015116,0.0,0.08333333333333333,0.3333333333333333,0.8027397260273973
21229,0.010416666666666666,0.5236477560110302,0.5,0.16666666666666669,0.3333333333333333,0.0
14505,0.23958333333333331,0.48684558185183846,0.0,0.08333333333333333,0.0,0.2191780821917808
7836,0.4583333333333333,0.6331483788170544,0.5,0.25,0.0,0.0
29879,1.0,0.9551768391650626,0.0,0.08333333333333333,0.0,0.6575342465753424
9273,0.0625,0.551296568905002,0.0,0.0,0.0,0.0
34053,0.125,0.5283093647378507,0.0,0.08333333333333333,0.3333333333333333,1.0
17173,0.010416666666666666,0.5249122409693143,0.5,0.25,0.0,0.0
144,0.0625,0.5805495791341286,0.5,0.16666666666666669,0.3333333333333333,0.4657534246575343
43827,0.0625,0.5619408900464293,0.0,0.08333333333333333,1.0,0.44931506849315067
46187,1.0,0.8466009889404802,0.5,0.08333333333333333,0.0,0.024657534246575342
167,0.03125,0.5261201071981532,0.0,0.08333333333333333,0.6666666666666667,0.9205479452054794
40500,0.125,0.547993809685579,0.0,0.08333333333333333,0.3333333333333333,0.021917808219178082
4459,0.3125,0.562941154267179,0.0,0.9999999999999999,1.0,0.3561643835616438
30687,1.0,0.7820178915185068,1.0,0.0,0.0,0.0
44841,0.125,0.5339523647756153,0.0,0.0,0.3333333333333333,0.1589041095890411
8194,0.25,0.5291586456800133,0.0,0.0,0.6666666666666667,0.9095890410958904
28266,0.03125,0.5220435586758754,0.5,0.9999999999999999,0.0,0.0
47817,0.29166666666666663,0.5492771675536972,0.5,0.16666666666666669,0.0,0.8876712328767123
35485,0.08333333333333333,0.49439474578190357,0.5,0.25,0.0,0.0
7003,0.21875,0.6347337032423752,0.5,0.16666666666666669,0.3333333333333333,0.736986301369863
30705,0.020833333333333332,0.5460876457932216,0.0,0.3333333333333333,0.0,0.9972602739726028
13022,0.29166666666666663,0.5494658966519523,0.0,0.16666666666666669,0.3333333333333333,0.9452054794520548
17163,0.19791666666666666,0.4983580568452055,0.5,0.08333333333333333,0.0,0.0
40912,0.0625,0.5749065790963641,0.5,0.08333333333333333,1.0,0.0
47691,0.44791666666666663,0.44641980900615863,0.5,0.9999999999999999,1.0,0.9287671232876712
7530,0.5833333333333333,0.6067829237912008,0.0,0.0,0.3333333333333333,0.24383561643835616
24137,0.0625,0.566376023855355,0.0,0.25,0.0,0.0
3003,0.15625,0.5525421809534521,0.5,0.16666666666666669,0.6666666666666667,0.8602739726027397
40956,1.0,0.6679122787151357,0.0,0.08333333333333333,0.6666666666666667,0.3013698630136986
564,0.20833333333333331,0.5316498697769134,0.5,0.16666666666666669,0.6666666666666667,0.0027397260273972603
4421,0.22916666666666666,0.5338391273166394,0.5,0.4166666666666667,0.0,0.5534246575342466
45111,0.125,0.5661306760276261,0.0,0.0,0.6666666666666667,0.24383561643835616
18453,0.23958333333333331,0.48510927414790217,0.5,0.08333333333333333,0.0,0.010958904109589041
38431,1.0,0.4885630166459123,0.0,0.0,0.0,0.10684931506849316
34046,0.8229166666666666,0.44256973540183253,0.5,0.08333333333333333,0.0,0.0
48082,0.020833333333333332,0.5503906692333658,0.5,0.16666666666666669,0.3333333333333333,0.8931506849315068
15286,0.23958333333333331,0.4788434680858984,0.5,0.3333333333333333,0.0,0.7726027397260274
7785,0.2708333333333333,0.5002076020080608,0.0,0.0,0.0,0.0
18415,0.78125,0.40082285886839486,0.0,0.16666666666666669,1.0,0.5780821917808219
13660,0.8229166666666666,0.4701996753859703,0.5,0.3333333333333333,0.6666666666666667,1.0
33338,1.0,0.6153323519420155,0.5,0.16666666666666669,0.0,0.33424657534246577
25049,0.010416666666666666,0.4728985014909881,0.0,0.0,0.3333333333333333,0.0
43854,0.15625,0.5333861774808497,0.5,0.0,0.0,0.9917808219178083
37697,0.020833333333333332,0.5762276827841504,0.0,0.49999999999999994,0.0,0.0
47172,0.8229166666666666,0.4288868757784883,0.0,0.0,0.0,0.07671232876712329
34692,0.09375,0.4718227456309023,0.0,0.16666666666666669,1.0,0.6082191780821918
34385,0.38541666666666663,0.7863775336881531,0.0,0.9999999999999999,0.0,0.336986301369863
24353,0.15625,0.5339712376854493,0.0,0.3333333333333333,0.0,0.0
16201,0.0625,0.5801909938474523,0.0,0.08333333333333333,0.0,0.016438356164383564
34834,0.125,0.521949194126762,0.5,0.25,0.0,0.32054794520547947
1121,0.19791666666666666,0.4908277658249176,0.5,0.9999999999999999,1.0,0.0
28052,0.35416666666666663,0.48839316045749115,0.0,0.0,1.0,0.9945205479452055
41582,1.0,0.653984071264091,0.0,0.0,0.0,0.0
39816,0.21875,0.6352432718076386,1.0,0.9999999999999999,1.0,0.936986301369863
42853,0.0625,0.6296380175895706,0.0,0.08333333333333333,0.0,0.0
39564,0.20833333333333331,0.5507870003397102,0.0,0.3333333333333333,0.0,0.0
11734,0.010416666666666666,0.5280073981806481,0.5,0.0,0.0,0.0
7027,0.15625,0.5298569433435034,0.5,0.3333333333333333,0.0,0.0
33470,0.5833333333333333,0.6225795493149064,0.0,0.08333333333333333,0.6666666666666667,0.36164383561643837
31671,0.07291666666666666,0.48556222398369187,0.0,0.0,0.3333333333333333,0.0
47405,0.041666666666666664,0.5751141811044533,0.0,0.0,0.0,0.0821917808219178
31167,0.020833333333333332,0.5732080172120959,0.0,0.0,0.3333333333333333,0.4301369863013699
31637,0.25,0.5485411240705105,0.0,0.0,0.0,0.2602739726027397
17398,0.29166666666666663,0.5453327294002008,0.5,0.16666666666666669,0.0,0.0
47941,0.3125,0.567772619182449,0.0,0.0,0.6666666666666667,0.016438356164383564
36357,1.0,0.44513645113804046,0.0,0.08333333333333333,1.0,1.0
15837,0.07291666666666666,0.48395802664856546,0.5,0.08333333333333333,0.6666666666666667,0.6575342465753424
26522,0.125,0.541426037066401,0.0,0.25,1.0,0.0
24301,0.125,0.5386517193220755,0.0,0.25,0.0,0.0
12483,0.20833333333333331,0.5481825387838342,0.5,0.0,0.0,0.0
3467,0.23958333333333331,0.4784093911599143,0.5,0.5833333333333333,0.0,0.9123287671232877
42060,0.09375,0.47618238780054867,0.0,0.9999999999999999,0.0,0.2493150684931507
29151,0.11458333333333333,0.4521949194126762,0.5,0.4166666666666667,0.0,0.0
32772,0.125,0.5823991242969839,0.0,0.16666666666666669,0.6666666666666667,0.1452054794520548
44138,0.07291666666666666,0.47725814366060604,0.5,0.16666666666666669,0.0,0.3780821917808219
25125,0.21875,0.6035367833012515,0.5,0.25,0.0,0.0
10835,0.19791666666666666,0.4919601404144487,0.5,0.08333333333333333,0.0,0.0
29904,0.875,0.6614011248254315,0.0,0.0,0.0,1.0
27196,1.0,0.6258256898048558,0.0,0.16666666666666669,0.0,0.24657534246575344
14018,0.22916666666666666,0.5292907560487663,0.5,0.49999999999999994,0.0,0.0
8871,0.07291666666666666,0.475446344317362,0.0,0.0,1.0,0.8356164383561644
13301,0.125,0.5625259502510289,0.0,0.0,0.0,0.0
13595,0.041666666666666664,0.5726418299173304,0.5,0.25,0.3333333333333333,0.008219178082191782
15189,0.7083333333333333,0.4827879062393947,0.5,0.16666666666666669,0.0,0.0
20277,0.05208333333333333,0.4949609330766407,0.5,0.9999999999999999,1.0,0.36712328767123287
8489,0.5833333333333333,0.6008945759257358,0.0,0.16666666666666669,0.0,0.0
19608,0.29166666666666663,0.5352923413731787,0.0,0.08333333333333333,0.0,0.010958904109589041
3265,0.20833333333333331,0.5483335220624497,0.5,0.9999999999999999,0.0,0.9945205479452055
29562,0.0625,0.5591665723021322,0.5,0.16666666666666669,1.0,0.873972602739726
34557,0.4583333333333333,0.6518325595440331,0.5,0.49999999999999994,0.0,0.2547945205479452
21522,0.08333333333333333,0.5020948929906126,0.5,0.25,0.0,0.0
6478,0.2708333333333333,0.4953006454535114,0.5,0.7499999999999999,0.0,0.0
399,0.08333333333333333,0.522364398142912,0.0,0.0,0.0,0.0
43231,0.44791666666666663,0.4351904276601317,0.5,0.08333333333333333,1.0,0.7452054794520548
10852,0.5833333333333333,0.6046502849809201,0.5,0.9999999999999999,0.3333333333333333,0.0
5304,0.0625,0.5552410070584699,0.5,0.16666666666666669,0.0,0.0
46089,1.0,0.8359189219793848,0.0,0.0,0.0,0.24657534246575344
47773,0.15625,0.5650926659872368,0.0,0.16666666666666669,0.0,0.06027397260273973
47780,0.010416666666666666,0.49018608689087273,0.5,0.16666666666666669,0.0,0.39452054794520547
13315,0.05208333333333333,0.5026422073755441,0.5,0.9999999999999999,1.0,0.3424657534246575
42810,0.09375,0.4657079228475425,0.0,0.0,0.6666666666666667,0.9287671232876712
32191,0.19791666666666666,0.48635488619635225,0.5,0.08333333333333333,0.0,0.0
6194,0.125,0.5338580002264735,0.0,0.0,0.0,0.6712328767123288
28027,0.46875,0.5277809232627533,0.5,0.16666666666666669,0.0,0.0
40796,0.010416666666666666,0.4924697089797405,0.5,0.9999999999999999,1.0,0.8986301369863013
14471,0.125,0.5588834786547352,0.0,0.0,0.0,0.0
26102,0.6875,0.6318650209489363,0.0,0.16666666666666669,1.0,1.0
14631,0.5104166666666666,0.613558298418468,0.0,0.0,0.0,0.0
28996,0.2708333333333333,0.4942437625033165,0.5,0.25,0.0,0.0
46991,0.28125,0.45885705658099596,0.0,0.0,1.0,0.9589041095890412
23158,0.15625,0.5566942211150092,0.0,0.0,0.3333333333333333,0.4904109589041096
31914,0.26041666666666663,0.5543351073868621,0.5,0.0,0.0,0.0
25413,0.5416666666666666,0.4639149964141609,0.5,0.25,0.0,0.32054794520547947
41735,0.29166666666666663,0.5559393047220169,0.0,0.08333333333333333,1.0,0.9616438356164384
32321,0.020833333333333332,0.543615294606127,0.0,0.3333333333333333,0.0,0.049315068493150684
23454,0.125,0.5240252142075121,0.5,0.08333333333333333,0.0,0.0
37754,0.47916666666666663,0.9011814441550712,0.0,0.08333333333333333,0.6666666666666667,0.8821917808219178
43906,0.6666666666666666,0.47008643792699445,0.0,0.25,0.0,0.016438356164383564
8690,0.14583333333333331,0.4687653342392366,0.0,0.16666666666666669,0.0,0.2904109589041096
6329,0.7083333333333333,0.4857320801721414,0.5,0.9999999999999999,1.0,0.0027397260273972603
8239,0.11458333333333333,0.45555429736157294,0.5,0.3333333333333333,0.0,0.0
28425,0.3125,0.570075114181094,0.0,0.16666666666666669,0.3333333333333333,0.0027397260273972603
15815,0.125,0.5770203449967823,0.0,0.0,0.3333333333333333,0.7698630136986302
39515,0.44791666666666663,0.4293964443437801,0.5,0.16666666666666669,0.0,0.0
10743,0.15625,0.6131053485826499,0.0,0.0,1.0,0.43561643835616437
22730,0.0625,0.5616200505794211,0.0,0.08333333333333333,0.3333333333333333,0.8465753424657534
39440,0.125,0.5686973917638625,0.0,0.0,0.6666666666666667,0.043835616438356165
34428,0.29166666666666663,0.5363680972332361,0.5,0.9999999999999999,1.0,0.863013698630137
3858,0.125,0.5203072509719391,0.0,0.7499999999999999,0.0,0.03561643835616438
3426,0.125,0.5403880270260117,0.5,0.0,0.3333333333333333,0.6136986301369863
25177,0.020833333333333332,0.551428679273755,0.5,0.16666666666666669,0.3333333333333333,0.0
27129,0.20833333333333331,0.5652247763560183,0.5,0.7499999999999999,0.0,0.11232876712328767
48748,0.010416666666666666,0.5084739365115354,0.5,0.25,0.6666666666666667,0.010958904109589041
45983,0.15625,0.5837391008945758,0.0,0.0,0.0,0.2410958904109589
22167,0.010416666666666666,0.4902238327105408,0.5,0.08333333333333333,0.0,0.7205479452054795
8777,0.0625,0.5887592949080727,0.0,0.7499999999999999,0.6666666666666667,0.8246575342465754
42961,0.4583333333333333,0.6354886196353675,0.0,0.9999999999999999,1.0,1.0
20065,0.0,0.5062091873325016,0.5,0.08333333333333333,0.0,0.0
36162,0.010416666666666666,0.5185898161778653,1.0,0.0,0.0,0.14246575342465753
23768,0.15625,0.5394821273544039,0.0,0.08333333333333333,0.0,0.0
23463,0.125,0.5647906994300342,0.0,0.4166666666666667,0.0,0.0
45056,0.3333333333333333,0.4703129128448893,0.5,0.5833333333333333,0.0,0.19726027397260273
30903,0.07291666666666666,0.48216510021515546,0.0,0.16666666666666669,0.0,0.7835616438356164
21504,0.11458333333333333,0.45247801306004476,0.5,0.16666666666666669,0.0,0.0
39492,0.010416666666666666,0.48269354169028134,0.5,0.9999999999999999,1.0,0.852054794520548
23780,0.6666666666666666,0.46763295964973395,0.5,0.16666666666666669,0.0,0.0
24478,0.34375,0.46893519042765774,0.5,0.25,0.3333333333333333,0.008219178082191782
14709,0.5104166666666666,0.6294681614011495,0.0,0.0,1.0,0.08767123287671233
10927,0.07291666666666666,0.4638772505944928,0.0,0.0,0.0,0.0
15404,0.020833333333333332,0.5592231910316059,0.5,0.3333333333333333,0.0,0.0
45473,0.13541666666666666,0.4914694447589909,0.0,0.3333333333333333,0.0,0.4712328767123288
17561,0.08333333333333333,0.5210055486354861,0.0,0.25,0.0,0.0
32456,0.3125,0.5713395991394066,0.5,0.0,1.0,0.42191780821917807
25509,0.5833333333333333,0.6206733854225774,0.5,0.9999999999999999,0.6666666666666667,0.6027397260273972
37195,0.6354166666666666,0.9692560298946944,0.5,0.08333333333333333,0.0,0.336986301369863
8726,0.40625,0.6043860642433856,0.0,0.4166666666666667,0.0,0.3506849315068493
13841,0.8020833333333333,0.43949345110030436,0.5,0.4166666666666667,0.0,0.2876712328767123
5712,0.22916666666666666,0.5373117427244836,0.5,0.16666666666666669,0.0,0.8767123287671232
46793,0.010416666666666666,0.5257049031819747,0.5,0.08333333333333333,0.0,0.1178082191780822
4248,0.9270833333333333,0.3194994904314399,0.5,0.0,0.0,0.0
8530,0.08333333333333333,0.5254218095346062,0.5,0.9999999999999999,1.0,0.9972602739726028
45718,0.020833333333333332,0.5538632846412099,0.0,0.16666666666666669,0.0,0.052054794520547946
1162,1.0,0.6614199977352371,0.0,0.0,0.3333333333333333,0.8356164383561644
39991,0.020833333333333332,0.5609594987355138,1.0,0.0,0.0,0.019178082191780823
31938,0.47916666666666663,0.8568301060657575,0.0,0.0,1.0,0.4849315068493151
30494,0.46875,0.5311591741214556,0.5,0.16666666666666669,0.0,0.0
3401,0.16666666666666666,0.48924244139962525,0.5,0.16666666666666669,0.0,0.0
16357,0.07291666666666666,0.47261540784359113,0.5,0.08333333333333333,0.0,0.12054794520547946
19454,0.14583333333333331,0.46246178235759317,0.5,0.16666666666666669,0.0,0.0027397260273972603
25014,0.020833333333333332,0.5443324651794796,0.5,0.3333333333333333,0.0,0.0
18102,0.05208333333333333,0.5043218963499783,0.0,0.0,0.0,0.0
9284,0.6666666666666666,0.4675197221907581,0.0,0.0,0.0,0.0
11235,0.29166666666666663,0.5361793681349809,0.0,0.0,0.0,0.0
39965,0.21875,0.5741139168837037,0.0,0.3333333333333333,0.0,0.0
34379,0.21875,0.581059147699392,0.5,0.08333333333333333,0.0,0.3506849315068493
11153,0.125,0.560770769637287,0.0,0.0,0.0,0.0
36986,0.5104166666666666,0.6314498169327862,0.0,0.08333333333333333,0.0,0.03287671232876713
43284,0.22916666666666666,0.5277431774430852,0.5,0.16666666666666669,0.0,0.2958904109589041
44951,0.010416666666666666,0.5032083946703096,0.0,0.0,1.0,1.0
28904,0.625,0.46578341448685023,0.5,0.16666666666666669,0.0,0.0
30882,0.26041666666666663,0.5849092213037466,0.5,0.16666666666666669,0.0,0.0
17109,0.07291666666666666,0.4838259162797556,0.5,0.9999999999999999,1.0,1.0
39552,0.26041666666666663,0.5770392179066164,0.5,0.0,0.0,0.11506849315068493
23026,0.020833333333333332,0.5400671875590035,0.0,0.08333333333333333,0.3333333333333333,0.0027397260273972603
725,0.7395833333333333,0.4883176688181834,0.5,0.3333333333333333,0.0,0.0
9501,0.14583333333333331,0.4598950666213568,0.5,0.3333333333333333,0.0,0.010958904109589041
31640,1.0,0.5066998829879878,0.0,0.16666666666666669,0.6666666666666667,0.2410958904109589
34444,0.38541666666666663,0.7978333899520749,0.0,0.0,1.0,0.9671232876712329
11778,0.14583333333333331,0.46499075227418984,0.5,0.08333333333333333,0.0,0.0
36094,0.8020833333333333,0.4468538859321427,0.5,0.9999999999999999,1.0,0.6684931506849315
18397,0.65625,0.7360623560940667,0.5,0.08333333333333333,0.0,0.2356164383561644
39738,0.15625,0.5727550673763062,0.5,0.9999999999999999,0.6666666666666667,0.09315068493150686
31503,0.14583333333333331,0.45851734420412527,0.5,0.08333333333333333,0.6666666666666667,0.0
37962,0.35416666666666663,0.46838787604272625,0.0,0.0,0.6666666666666667,0.8684931506849315
45576,0.125,0.556373381648001,0.5,0.16666666666666669,0.0,0.9835616438356164
21124,0.0625,0.5855320273279858,0.0,0.0,0.0,0.0
9452,0.21875,0.6169365492771703,0.0,0.3333333333333333,0.0,0.0
36096,0.08333333333333333,0.5127392141320399,0.0,0.25,0.0,1.0
44627,0.8854166666666666,0.9207715245536576,0.0,0.08333333333333333,0.3333333333333333,0.23013698630136986
27927,0.16666666666666666,0.5037557090552127,0.5,0.16666666666666669,0.0,0.12602739726027398
2561,0.26041666666666663,0.5823613784773443,0.5,0.16666666666666669,0.0,0.0
26260,0.0,0.49707469897708734,0.0,0.16666666666666669,0.6666666666666667,0.0
48144,0.08333333333333333,0.5076057826595672,0.5,0.9999999999999999,1.0,0.852054794520548
13473,0.020833333333333332,0.5395576189937117,0.0,0.0,0.6666666666666667,0.7671232876712328
19277,0.125,0.5384818631336543,0.0,0.0,1.0,0.7315068493150685
1640,0.5520833333333333,0.4638772505944928,0.5,0.16666666666666669,0.0,0.5808219178082192
25331,0.29166666666666663,0.5463707394406185,0.0,0.0,0.0,0.40821917808219177
17364,0.020833333333333332,0.547993809685579,0.0,0.3333333333333333,0.0,0.0
41191,0.125,0.5621107462348505,0.0,0.08333333333333333,0.0,0.2273972602739726
21010,0.0625,0.5887781678179067,0.5,0.08333333333333333,0.6666666666666667,0.7095890410958904
25555,0.010416666666666666,0.5109274147887959,0.5,0.08333333333333333,1.0,0.7287671232876712
46788,0.125,0.5691125957800125,0.0,0.0,0.3333333333333333,0.06301369863013699
44800,1.0,0.7098290114369945,1.0,0.0,1.0,0.9616438356164384
