,neighbourhood_group,neighbourhood,latitude,longitude,room_type,minimum_nights,number_of_reviews,reviews_per_month,calculated_host_listings_count,availability_365
15481,0.3333333333333333,0.020833333333333332,0.7769496939047116,0.5408409768618014,0.0,0.08333333333333333,0.17142857142857143,0.07194244604316546,0.3333333333333333,0.0
34759,0.0,0.8541666666666666,0.18832724369057985,0.5328577360057523,0.5,0.08333333333333333,0.02857142857142857,0.04316546762589928,0.0,0.0
850,0.0,0.125,0.5240157766109235,0.56007247197374,0.0,0.16666666666666669,0.0,0.17026378896882494,0.0,0.9808219178082191
24830,0.3333333333333333,0.07291666666666666,0.6295400101628417,0.46214094289058494,0.0,0.0,0.0,0.17026378896882494,0.0,0.0
21837,0.0,0.78125,0.292496430904734,0.4028045144000316,0.5,0.3333333333333333,0.05714285714285714,0.45323741007194246,0.6666666666666667,0.8547945205479452
28298,0.3333333333333333,0.29166666666666663,0.6779103249691474,0.5409730872305829,0.5,0.16666666666666669,0.0,0.17026378896882494,0.0,0.0
26981,0.3333333333333333,0.08333333333333333,0.6921625087715029,0.508492809421341,0.5,0.3333333333333333,0.44285714285714284,0.36690647482014394,0.0,0.4547945205479452
17933,0.3333333333333333,0.020833333333333332,0.78176494785491,0.5492960404635028,0.0,0.49999999999999994,0.02857142857142857,0.011990407673860911,0.0,0.0
44949,0.3333333333333333,0.010416666666666666,0.6410337067776481,0.5063790435209228,0.0,0.0,0.0,0.17026378896882494,1.0,0.989041095890411
8037,0.6666666666666666,0.5104166666666666,0.6785152563699341,0.6298267466877974,0.5,0.49999999999999994,0.014285714285714285,0.0023980815347721825,0.0,0.0
4336,0.0,0.0625,0.48261427154162106,0.5704903181972725,0.0,0.49999999999999994,0.08571428571428572,0.021582733812949645,0.0,0.0
31446,0.0,0.0625,0.4570861664287236,0.5819650473709999,0.0,0.9999999999999999,0.014285714285714285,0.01678657074340528,0.0,0.0
34713,0.0,0.21875,0.4709027996225217,0.6013852715811652,0.5,0.16666666666666669,0.37142857142857144,0.5803357314148682,0.0,0.008219178082191782
13956,0.0,0.21875,0.4687008493236817,0.6261276563620584,0.0,0.0,0.12857142857142856,0.2182254196642686,0.0,0.4904109589041096
10761,0.0,0.3645833333333333,0.31122510707287177,0.5981580040010499,0.0,0.25,0.04285714285714286,0.014388489208633096,1.0,0.9972602739726028
19869,0.0,0.125,0.5198538485735753,0.5248744951496462,0.5,0.08333333333333333,0.7571428571428571,0.40047961630695444,0.0,0.005479452054794521
19957,0.3333333333333333,0.020833333333333332,0.7448641324073861,0.5631487562752397,0.0,0.9999999999999999,0.07142857142857142,0.03597122302158274,1.0,0.4136986301369863
18451,0.3333333333333333,0.07291666666666666,0.6322017083262779,0.47440833427700113,0.0,0.0,0.32857142857142857,0.15587529976019185,0.3333333333333333,0.0
3862,0.6666666666666666,0.90625,0.5629249643090475,0.7079605933643052,0.5,0.9999999999999999,0.12857142857142856,0.031175059952038377,0.0,0.936986301369863
26006,0.0,0.0625,0.43429235124737886,0.5572604084097748,0.0,0.25,0.014285714285714285,0.00959232613908873,0.0,0.0
24461,0.3333333333333333,0.020833333333333332,0.7465579403295663,0.5475031140301212,0.0,0.08333333333333333,1.0,0.9376498800959233,0.0,0.35342465753424657
22567,0.3333333333333333,0.19791666666666666,0.5532218646405482,0.48325972898501846,0.0,0.25,0.15714285714285714,0.09832134292565947,0.0,0.0
29933,0.3333333333333333,0.07291666666666666,0.6346698284414458,0.45961197297398826,0.5,0.16666666666666669,0.0,0.17026378896882494,0.0,0.0
24460,0.3333333333333333,0.020833333333333332,0.7540832869552645,0.5539199033707121,0.5,0.16666666666666669,0.22857142857142856,0.15587529976019185,0.0,0.0
2791,0.3333333333333333,0.08333333333333333,0.6866697316524153,0.509889404748435,0.5,0.49999999999999994,1.0,0.2637889688249401,0.0,0.4136986301369863
31525,0.3333333333333333,0.44791666666666663,0.4979553318653558,0.44238100630354893,0.5,0.9999999999999999,0.014285714285714285,0.10551558752997603,1.0,0.7945205479452054
47124,0.3333333333333333,0.44791666666666663,0.4945435187649707,0.42981164835993013,0.5,0.6666666666666666,0.0,0.17026378896882494,0.0,0.0410958904109589
20636,0.6666666666666666,0.38541666666666663,0.5831780676071361,0.7846789718038849,0.0,0.0,0.0,0.17026378896882494,0.0,0.0
17697,0.0,0.125,0.5252014421564581,0.5606575321783112,0.5,0.0,0.0,0.17026378896882494,0.0,0.0
22866,0.0,0.20833333333333331,0.5380501851090003,0.567734873362781,0.5,0.25,0.0,0.17026378896882494,0.0,0.0
27652,0.0,0.0625,0.43567159484113915,0.5518627561997391,0.5,0.8333333333333333,0.11428571428571428,0.09832134292565947,0.0,0.5178082191780822
46990,0.3333333333333333,0.28125,0.5345415829844882,0.4576869361718252,0.0,0.0,0.0,0.17026378896882494,1.0,0.9671232876712329
1003,0.3333333333333333,0.6666666666666666,0.5410748421129057,0.4689163175178521,0.5,0.9999999999999999,1.0,0.22062350119904078,0.0,0.33424657534246577
20231,0.0,0.0625,0.444939143901081,0.5507870003397102,0.0,0.0,0.0,0.17026378896882494,0.3333333333333333,0.0
40616,0.3333333333333333,0.23958333333333331,0.5076826287898939,0.48280677914920034,0.0,0.9999999999999999,0.0,0.17026378896882494,1.0,0.5068493150684932
25134,0.0,1.0,0.4880586541486167,0.4943569999622639,0.0,0.3333333333333333,0.07142857142857142,0.05035971223021583,0.0,0.4547945205479452
41047,0.0,0.35416666666666663,0.41036126503253456,0.4741063677197701,0.0,0.0,0.05714285714285714,0.22062350119904078,0.3333333333333333,0.16164383561643836
28910,0.6666666666666666,0.65625,0.5512618869020258,0.7582380251387235,0.0,0.0,0.35714285714285715,0.3213429256594725,0.3333333333333333,0.989041095890411
24876,0.3333333333333333,0.07291666666666666,0.6371137513006033,0.4731627222284942,0.5,0.9999999999999999,0.09999999999999999,0.07913669064748202,1.0,0.852054794520548
16196,0.0,0.20833333333333331,0.5581581048709126,0.5393688898954565,0.5,0.16666666666666669,0.11428571428571428,0.05035971223021583,0.0,0.0
3610,0.0,0.21875,0.5026254022793779,0.6082172649379061,0.5,0.3333333333333333,0.12857142857142856,0.0407673860911271,0.0,0.0
14614,0.3333333333333333,0.23958333333333331,0.5259031625813577,0.4789755784547083,0.0,0.0,0.19999999999999998,0.08153477218225419,0.0,0.0
4772,0.3333333333333333,0.3125,0.8547680693009312,0.579964518929529,0.5,0.08333333333333333,0.0,0.17026378896882494,0.0,0.0
20816,0.3333333333333333,0.08333333333333333,0.7348222711544423,0.522364398142912,0.0,0.16666666666666669,0.014285714285714285,0.004796163069544364,0.0,0.0
15961,0.0,0.78125,0.28378541873351537,0.39278299928284355,0.5,0.0,0.014285714285714285,0.004796163069544364,0.0,0.0
2372,0.0,0.20833333333333331,0.5545527137222592,0.550201940135139,0.0,0.3333333333333333,0.18571428571428572,0.03836930455635492,0.0,0.6602739726027397
24508,0.3333333333333333,0.14583333333333331,0.6021003218235137,0.45385573547730473,0.5,0.08333333333333333,0.014285714285714285,0.09592326139088729,0.0,0.0
43206,0.6666666666666666,0.5833333333333333,0.6489704067558648,0.6282791680821447,0.0,0.0,0.08571428571428572,0.4676258992805756,0.0,0.08493150684931507
47877,0.3333333333333333,0.8020833333333333,0.5298957098265049,0.44906201638170273,0.5,0.3333333333333333,0.0,0.17026378896882494,0.0,0.2
38691,0.3333333333333333,0.7395833333333333,0.6330002177753045,0.48624164873740483,0.5,0.9999999999999999,0.0,0.17026378896882494,1.0,0.5643835616438356
12750,0.3333333333333333,0.08333333333333333,0.6935417523652774,0.5010002642207496,0.0,0.0,0.02857142857142857,0.00959232613908873,0.0,0.0
31619,1.0,0.5729166666666666,0.3213637573499142,0.28660400860604796,0.5,0.0,0.5142857142857142,0.5995203836930455,0.6666666666666667,0.4684931506849315
29408,0.0,0.20833333333333331,0.5373968591961642,0.564866191069342,0.0,0.16666666666666669,0.11428571428571428,0.11270983213429257,0.0,0.07397260273972603
949,0.0,0.15625,0.4081593147337088,0.5550522779602147,0.5,0.3333333333333333,0.014285714285714285,0.0023980815347721825,0.0,0.0
20928,0.0,0.125,0.52512885038837,0.5282338730985714,0.0,0.08333333333333333,0.14285714285714285,0.07913669064748202,0.0,0.0
30864,0.3333333333333333,0.010416666666666666,0.6098192464974375,0.512361755935558,0.5,0.16666666666666669,0.4857142857142857,0.539568345323741,1.0,0.0
28929,0.0,0.0625,0.4516417838217137,0.5721888800815123,0.5,0.0,0.7142857142857143,0.7074340527577938,0.0,0.9178082191780822
30478,0.0,0.7291666666666666,0.425484550052019,0.687332502925301,0.5,0.0,1.0,1.0,0.3333333333333333,0.852054794520548
35961,0.0,0.7291666666666666,0.4145473903259358,0.7021099913184798,0.5,0.08333333333333333,0.3142857142857143,0.5683453237410072,0.0,0.1315068493150685
30891,0.3333333333333333,0.29166666666666663,0.6547535509473335,0.5475408598497609,0.0,0.3333333333333333,0.02857142857142857,0.031175059952038377,0.3333333333333333,0.936986301369863
