,neighbourhood,longitude,room_type,minimum_nights,calculated_host_listings_count,availability_365
36428,0.14583333333333331,0.4601215415392801,0.5,0.25,0.3333333333333333,0.0
42020,0.32291666666666663,0.6347148303325412,0.0,0.9999999999999999,1.0,0.25753424657534246
43730,0.125,0.5317064885064156,0.5,0.08333333333333333,0.0,0.010958904109589041
15460,1.0,0.7291926169176577,0.0,0.08333333333333333,0.3333333333333333,0.410958904109589
26760,0.16666666666666666,0.48435435775488145,0.5,0.08333333333333333,0.3333333333333333,0.0
18700,0.041666666666666664,0.5658098365606179,0.0,0.16666666666666669,1.0,0.0
31244,0.125,0.5409353414109432,0.5,0.08333333333333333,0.0,0.2547945205479452
23518,0.65625,0.7463292190390121,0.5,0.9999999999999999,0.0,0.18082191780821918
41344,0.15625,0.606556448873306,0.0,0.16666666666666669,0.0,0.41643835616438357
34032,0.125,0.5919299437587426,0.0,0.9999999999999999,0.0,0.2410958904109589
12829,0.29166666666666663,0.5532970973464728,0.5,0.16666666666666669,0.0,0.0
39158,0.28125,0.4554788057222652,0.5,0.25,0.0,0.24657534246575344
18388,0.8645833333333333,0.6885026233344718,0.0,0.0,0.3333333333333333,0.34794520547945207
30370,0.21875,0.5875514286792907,0.5,0.16666666666666669,0.0,0.10410958904109589
15192,1.0,0.6295247801305948,0.0,0.08333333333333333,1.0,0.7671232876712328
39654,1.0,0.7209640282338796,0.0,0.08333333333333333,0.0,0.0
34339,0.010416666666666666,0.5241950703959333,0.5,0.16666666666666669,1.0,0.5589041095890411
19652,0.29166666666666663,0.5421809534594217,0.5,0.16666666666666669,0.0,0.0
8713,0.125,0.5395953648133514,0.5,0.08333333333333333,0.0,0.0
23530,0.0625,0.5968557732231261,0.0,0.08333333333333333,0.0,0.0
24350,0.47916666666666663,0.8948778922734277,0.0,0.0,0.3333333333333333,0.4849315068493151
4191,0.14583333333333331,0.4653304646510321,0.5,0.9999999999999999,0.0,0.0
21763,0.125,0.5691880874193203,0.0,0.08333333333333333,0.0,0.0
14832,0.010416666666666666,0.5313856490393505,0.5,0.9999999999999999,1.0,0.915068493150685
25803,0.020833333333333332,0.5782282112256212,0.0,0.16666666666666669,0.0,0.547945205479452
38127,0.15625,0.563752689389645,0.0,0.08333333333333333,0.6666666666666667,0.2136986301369863
48477,0.7083333333333333,0.49248858188957456,0.5,0.7499999999999999,0.0,0.09041095890410959
12286,0.11458333333333333,0.45376137092816293,0.5,0.0,0.0,0.0
16079,0.15625,0.5890612614653037,0.5,0.16666666666666669,1.0,0.7095890410958904
45001,0.7395833333333333,0.48241044804288435,0.0,0.0,1.0,0.9397260273972603
21095,0.17708333333333331,0.5056430000377361,0.5,0.0,0.0,0.34794520547945207
17893,0.125,0.5332729400219023,0.0,0.3333333333333333,0.0,0.0
39262,0.38541666666666663,0.7738647944740364,0.0,0.0,1.0,0.37534246575342467
8343,0.3125,0.5662250405767679,0.0,0.0,0.0,0.7671232876712328
5960,0.5833333333333333,0.6244479673876242,0.5,0.08333333333333333,0.0,0.24657534246575344
21189,0.020833333333333332,0.5606386592684771,0.0,0.16666666666666669,0.0,0.23835616438356164
31534,0.08333333333333333,0.511663458272011,0.0,0.3333333333333333,0.0,0.0
3853,0.020833333333333332,0.5693579436077414,0.5,0.16666666666666669,0.0,0.0958904109589041
47881,0.07291666666666666,0.4627826218246298,0.0,0.08333333333333333,0.0,0.0547945205479452
38831,0.08333333333333333,0.5034537424980101,0.5,0.49999999999999994,0.0,0.0
8741,0.40625,0.6093685124372428,0.5,0.0,0.0,0.0
22095,0.020833333333333332,0.5688861208621177,0.0,0.0,0.0,0.0
32566,0.35416666666666663,0.49109198656248054,0.5,0.25,0.3333333333333333,0.016438356164383564
44791,0.0625,0.6202015626769253,0.0,0.08333333333333333,1.0,0.9589041095890412
44836,0.26041666666666663,0.5771713282753979,0.0,0.0,1.0,0.9589041095890412
27136,0.041666666666666664,0.554297361567194,0.0,0.08333333333333333,0.3333333333333333,0.1095890410958904
723,0.15625,0.5483335220624497,0.0,0.08333333333333333,0.0,0.2684931506849315
12324,0.13541666666666666,0.5002830936473686,0.5,0.0,0.0,0.0
29002,0.125,0.5395764919035173,0.5,0.25,0.0,0.0
23904,0.125,0.5549201675914333,0.0,0.25,0.0,0.019178082191780823
5172,0.0625,0.5704714452874384,0.0,0.08333333333333333,0.3333333333333333,0.0
27121,0.041666666666666664,0.568848375042478,0.5,0.08333333333333333,0.0,0.11232876712328767
13858,0.8229166666666666,0.45812101309778086,0.0,0.08333333333333333,0.0,0.0547945205479452
2295,0.7083333333333333,0.48748726078588334,0.5,0.25,0.0,0.030136986301369864
22988,0.15625,0.5787566527007186,0.0,0.0,0.0,0.0
14073,0.15625,0.5345940437096601,0.5,0.9999999999999999,0.0,0.0
4640,0.8229166666666666,0.4690106820669655,0.5,0.9999999999999999,1.0,1.0
35781,1.0,0.6603819876948762,0.5,0.08333333333333333,0.3333333333333333,0.8465753424657534
47154,0.08333333333333333,0.5029441739327467,0.0,0.16666666666666669,0.3333333333333333,0.06575342465753425
46165,0.010416666666666666,0.4876759898841385,0.5,0.08333333333333333,0.0,0.12876712328767123
21790,0.5833333333333333,0.6005548635488651,0.5,0.0,0.0,0.7479452054794521
5570,0.21875,0.5930056996187716,0.0,0.08333333333333333,0.0,0.7890410958904109
29910,0.5416666666666666,0.4689540633374918,0.5,0.4166666666666667,1.0,0.14246575342465753
39916,0.0625,0.6049899973577908,0.0,0.0,0.3333333333333333,0.0
31277,0.020833333333333332,0.5607330238176189,0.5,0.08333333333333333,0.0,0.5205479452054794
40159,0.46875,0.5357075453893572,0.0,0.0,0.0,0.0
41032,0.0625,0.5482957762427816,0.0,0.3333333333333333,0.3333333333333333,0.0
39878,0.15625,0.5852300607707832,0.0,0.9999999999999999,0.0,0.0
44683,0.010416666666666666,0.5090212508964669,0.0,0.16666666666666669,0.0,0.0
6502,0.29166666666666663,0.5394443815347358,0.0,0.9999999999999999,0.0,1.0
31519,0.010416666666666666,0.49877326086135554,0.5,0.0,0.6666666666666667,0.24383561643835616
34370,1.0,0.5266296757634166,0.0,0.0,0.0,0.0
5078,0.29166666666666663,0.5339712376854493,0.5,0.9999999999999999,1.0,0.9123287671232877
26541,1.0,0.7926810855697681,0.5,0.08333333333333333,0.0,0.4904109589041096
42139,0.0625,0.566791227871505,0.5,0.16666666666666669,0.0,0.8246575342465754
18053,0.21875,0.6367531045936516,0.0,0.08333333333333333,0.0,0.23013698630136986
23018,0.5833333333333333,0.6318272751292966,0.0,0.08333333333333333,0.3333333333333333,0.9260273972602739
14446,0.1875,0.6062544823160749,0.0,0.08333333333333333,0.0,0.0
39786,0.22916666666666666,0.5291775185898189,0.0,0.9999999999999999,0.0,0.24657534246575344
18577,0.020833333333333332,0.555259879968304,0.0,0.08333333333333333,0.0,0.15342465753424658
20402,0.6145833333333333,0.6362057902087486,0.0,0.25,0.3333333333333333,0.0
12936,0.21875,0.6232023553391457,0.0,0.7499999999999999,0.0,0.0
3777,0.5416666666666666,0.4644245649794243,0.5,0.16666666666666669,0.0,0.0
4974,0.7083333333333333,0.4774846185785009,0.5,0.25,0.0,0.010958904109589041
431,0.08333333333333333,0.5291963914996245,0.5,0.08333333333333333,0.0,0.6465753424657534
26537,0.0625,0.5384629902238487,0.0,0.16666666666666669,0.3333333333333333,0.0
13293,0.05208333333333333,0.49771637791116063,0.0,0.9999999999999999,0.0,0.263013698630137
31768,0.28125,0.45906465858905676,0.5,0.16666666666666669,0.0,0.10136986301369863
30477,0.020833333333333332,0.5439550069829977,0.0,0.0,0.3333333333333333,0.4191780821917808
23187,1.0,0.8989921866153452,0.0,0.0,1.0,0.23013698630136986
8313,0.26041666666666663,0.5769071075378633,0.0,0.49999999999999994,0.0,0.0
39208,0.0625,0.5375759634620465,0.0,0.9999999999999999,1.0,0.5452054794520548
6324,0.125,0.546200883252169,0.5,0.0,0.0,0.0
30639,0.020833333333333332,0.561185973653437,0.0,0.0,0.3333333333333333,0.15616438356164383
26247,0.38541666666666663,0.7919450420866099,0.0,0.0,0.3333333333333333,0.0
41923,0.125,0.5732646359415696,0.5,0.08333333333333333,0.0,0.8
17026,0.0625,0.6190503151775886,0.0,0.9999999999999999,1.0,0.3150684931506849
44214,0.07291666666666666,0.45844185256484593,0.0,0.9999999999999999,0.3333333333333333,0.3835616438356164
11195,0.16666666666666666,0.49239421734043276,0.5,0.3333333333333333,0.3333333333333333,0.0
27001,0.05208333333333333,0.49856565885329474,0.0,0.08333333333333333,0.6666666666666667,0.8027397260273973
35785,0.0625,0.5783414486845686,0.5,0.16666666666666669,0.3333333333333333,0.4904109589041096
29859,0.15625,0.5781149737666453,0.0,0.0,0.0,0.0
11238,0.8541666666666666,0.5288378062129766,0.5,0.9999999999999999,1.0,0.7780821917808219
30114,0.20833333333333331,0.5396519835428251,0.5,0.08333333333333333,0.0,0.1315068493150685
23433,0.041666666666666664,0.5649983014381235,0.0,0.16666666666666669,0.0,0.7205479452054795
48627,1.0,0.7479711621937781,0.5,0.16666666666666669,1.0,0.46301369863013697
15631,0.010416666666666666,0.5218925753972883,0.5,0.3333333333333333,0.3333333333333333,0.5068493150684932
21582,0.07291666666666666,0.47218133091760706,0.0,0.0,0.0,0.12328767123287672
32390,0.21875,0.6340920243083019,0.5,0.16666666666666669,0.0,0.0136986301369863
33479,0.03125,0.5254029366247721,0.5,0.0,0.0,0.0
43181,0.07291666666666666,0.48125920054354765,0.0,0.0,0.0,0.21095890410958903
12736,0.0625,0.5491639300947497,0.5,0.08333333333333333,0.3333333333333333,0.24383561643835616
5321,0.0625,0.6185596195221592,0.5,0.7499999999999999,0.0,0.0
30759,0.8645833333333333,0.6852376099347168,0.5,0.16666666666666669,0.0,0.8273972602739726
23045,0.020833333333333332,0.5705280640169121,0.0,0.08333333333333333,0.0,0.0
29633,0.29166666666666663,0.5465217227192056,0.5,0.49999999999999994,0.0,0.0
45875,0.14583333333333331,0.44423055146643264,0.5,0.16666666666666669,1.0,0.4849315068493151
32285,0.5520833333333333,0.4617634846940746,1.0,0.0,0.6666666666666667,0.9698630136986301
9162,0.125,0.5904578567923693,0.5,0.25,0.0,0.3780821917808219
10628,0.0,0.49707469897708734,0.5,0.0,0.3333333333333333,0.0
45544,0.010416666666666666,0.5130789265088822,0.5,0.16666666666666669,0.0,0.9780821917808219
28057,0.32291666666666663,0.6558524893368087,0.5,0.0,0.0,0.8767123287671232
37053,0.125,0.5427093949344908,0.5,0.3333333333333333,0.0,0.0
42325,1.0,0.8535462197561685,0.5,0.16666666666666669,0.0,0.9013698630136986
48137,0.5416666666666666,0.46129166194845084,0.5,0.0,0.0,0.9945205479452055
4705,0.15625,0.5557317027139277,0.5,0.08333333333333333,0.0,0.8383561643835616
8522,0.14583333333333331,0.47293624731059936,0.5,0.16666666666666669,0.0,0.06575342465753425
37771,0.32291666666666663,0.6477937568414518,0.0,0.9999999999999999,1.0,0.0027397260273972603
23342,1.0,0.2373834597818245,0.0,0.08333333333333333,0.6666666666666667,0.5671232876712329
11764,0.16666666666666666,0.504793719095602,0.0,0.3333333333333333,0.3333333333333333,0.8
38358,0.14583333333333331,0.47318159513832825,0.5,0.08333333333333333,0.3333333333333333,0.0
1555,0.25,0.5475031140301212,0.0,0.3333333333333333,0.6666666666666667,1.0
24628,0.5104166666666666,0.6210130977994197,0.5,0.08333333333333333,0.0,0.8356164383561644
43402,0.7395833333333333,0.4850715283282341,0.5,0.9999999999999999,1.0,0.9123287671232877
24026,0.0625,0.5376892009209939,0.0,0.08333333333333333,0.0,0.0
23220,0.14583333333333331,0.4668214245272111,0.5,0.08333333333333333,0.0,0.0
26304,1.0,0.6599856565885318,0.5,0.49999999999999994,0.0,0.0027397260273972603
6513,0.125,0.5274978296153563,0.5,0.08333333333333333,0.0,0.5589041095890411
11368,0.14583333333333331,0.4638772505944928,0.5,0.0,0.0,0.0
18683,0.041666666666666664,0.5818706828218865,0.0,0.08333333333333333,0.0,0.08767123287671233
38320,0.010416666666666666,0.5206847091684494,0.5,0.9999999999999999,1.0,0.6410958904109589
47310,0.020833333333333332,0.5725852111878567,0.0,0.0,0.0,0.12328767123287672
33013,0.041666666666666664,0.5841165590910862,0.5,0.0,0.0,0.24657534246575344
1997,0.25,0.5346506624391338,0.0,0.0,0.0,0.005479452054794521
26103,0.0625,0.5510889668969128,0.0,0.0,0.3333333333333333,0.0
32882,0.47916666666666663,0.8670780961008404,0.0,0.08333333333333333,0.0,0.9068493150684932
36177,0.7604166666666666,0.5361038764957016,0.5,0.9999999999999999,1.0,1.0
42404,0.5729166666666666,0.2896048012682684,0.0,0.16666666666666669,0.6666666666666667,0.16712328767123288
25057,0.8229166666666666,0.4562903408447596,0.5,0.16666666666666669,0.0,0.5342465753424658
9992,0.08333333333333333,0.5123806288453636,0.5,0.3333333333333333,0.0,0.0
9056,0.14583333333333331,0.47237006001586224,0.5,0.9999999999999999,0.0,0.0
35431,0.020833333333333332,0.5432378364096166,0.5,0.08333333333333333,0.0,0.030136986301369864
32344,0.0625,0.5596195221379219,0.5,0.0,1.0,0.4328767123287671
19966,0.26041666666666663,0.5881931076133355,0.0,0.0,0.0,0.0
18446,0.19791666666666666,0.4972445551655085,0.5,0.3333333333333333,0.0,0.4273972602739726
43146,0.13541666666666666,0.5083040803231142,0.5,0.25,0.0,0.4904109589041096
20586,0.125,0.5723398633601562,0.0,0.0,0.3333333333333333,0.24383561643835616
1558,0.8229166666666666,0.4710112105084363,0.5,0.9999999999999999,0.3333333333333333,0.0136986301369863
33393,0.0625,0.5445778130072085,0.0,0.16666666666666669,0.0,0.2767123287671233
42433,0.29166666666666663,0.559374174310193,0.5,0.9999999999999999,1.0,0.9095890410958904
5081,0.7083333333333333,0.4949043143471954,0.5,0.9999999999999999,1.0,0.9068493150684932
8201,0.0625,0.5387272109613832,0.0,0.16666666666666669,0.0,0.0
21112,0.0625,0.5658664552900632,0.5,0.16666666666666669,0.0,0.7068493150684931
20204,0.0625,0.5850979504020017,0.5,0.08333333333333333,0.0,0.2273972602739726
12322,0.07291666666666666,0.4753897255878883,0.5,0.0,0.0,0.0
13004,0.010416666666666666,0.4781829162420195,0.5,0.9999999999999999,0.0,0.0
48572,0.03125,0.5324425319896022,1.0,0.0,1.0,0.9452054794520548
738,0.0,0.5093609632733092,0.0,0.08333333333333333,0.0,0.9506849315068493
18718,0.14583333333333331,0.47342694296605714,0.5,0.9999999999999999,1.0,0.9561643835616438
709,0.44791666666666663,0.432944551390932,0.0,0.49999999999999994,0.0,0.8410958904109589
9464,0.0625,0.5810025289699183,0.5,0.0,0.0,0.0
35829,0.40625,0.6038764956780938,0.0,0.08333333333333333,1.0,0.9726027397260274
15031,0.20833333333333331,0.5622428566036319,0.5,0.4166666666666667,0.3333333333333333,0.0
20856,0.29166666666666663,0.5228173479787301,0.5,0.3333333333333333,0.0,0.25205479452054796
5098,0.15625,0.5638659268485924,0.5,0.0,0.0,0.8082191780821918
46554,0.07291666666666666,0.4818253878383132,0.5,0.16666666666666669,0.0,0.11506849315068493
33659,0.84375,0.6990148341071176,0.5,0.9999999999999999,0.0,0.663013698630137
16604,0.2708333333333333,0.5024346053674549,0.5,0.08333333333333333,0.0,0.0
11020,0.125,0.5428226323934666,0.5,0.7499999999999999,0.0,0.0
26406,0.010416666666666666,0.5122673913864162,0.5,0.9999999999999999,1.0,0.4410958904109589
41823,0.4583333333333333,0.6330728871777467,0.0,0.9999999999999999,1.0,0.904109589041096
27770,0.8020833333333333,0.4510436719133395,0.5,0.9999999999999999,0.6666666666666667,0.9178082191780822
10921,0.07291666666666666,0.46465103989731915,0.5,0.08333333333333333,0.0,0.0
9786,0.08333333333333333,0.49966028762315773,0.0,0.08333333333333333,0.0,0.7205479452054795
29885,0.29166666666666663,0.5515230438228969,0.5,0.16666666666666669,0.0,0.0136986301369863
1111,0.8020833333333333,0.43968218019855954,0.5,0.7499999999999999,0.0,0.0
22874,0.22916666666666666,0.5351413580945916,0.5,0.9999999999999999,0.0,0.010958904109589041
24148,0.10416666666666666,0.4845808326727763,0.5,0.08333333333333333,0.0,0.2547945205479452
11180,0.9375,0.39861472841883483,0.5,0.08333333333333333,0.0,0.7972602739726028
28435,0.125,0.552108104027468,0.0,0.0,0.0,0.0
11259,1.0,0.7788849884875333,0.5,0.0,0.0,0.24657534246575344
18707,0.32291666666666663,0.6341486430377756,0.0,0.08333333333333333,0.3333333333333333,0.0
14200,0.15625,0.5323859132601285,0.0,0.0,0.0,0.0
26353,0.0625,0.5901747631450007,0.5,0.08333333333333333,0.3333333333333333,0.7452054794520548
35648,0.20833333333333331,0.5391801607972013,0.0,0.16666666666666669,0.0,0.0
23452,1.0,0.857377420450689,0.5,0.08333333333333333,0.0,0.4547945205479452
6824,0.35416666666666663,0.4929037859057246,0.0,0.0,0.0,0.0
19663,0.07291666666666666,0.4801079530441825,0.0,0.0,0.3333333333333333,0.41643835616438357
44492,1.0,0.27862076774997035,0.5,0.08333333333333333,0.0,0.6328767123287671
3116,0.8020833333333333,0.44553278224435644,0.5,0.16666666666666669,0.0,0.9534246575342465
47094,0.010416666666666666,0.5147397425735107,0.5,0.9999999999999999,0.0,0.7287671232876712
20089,0.8229166666666666,0.4564413241233467,0.0,0.0,0.6666666666666667,0.8
18476,0.19791666666666666,0.4834862039029133,0.0,0.08333333333333333,0.0,0.0
27217,0.0625,0.5868153851960756,0.0,0.0,0.0,0.0
42484,0.28125,0.4553844411731518,0.0,0.0,0.6666666666666667,0.1452054794520548
30729,0.125,0.5707356660250014,0.0,0.08333333333333333,0.0,0.0
25071,0.29166666666666663,0.5481636658740001,0.5,0.0,0.0,0.0
