TOT_POP,40-49,50-59,60-69,70-79,POP_ESTIMATE_2018,High school diploma only 2014-18,Total Population,Population Aged 60+,county_pop2018_18 and older,anycondition_number,Obesity_number,Heart disease_number,COPD_number,CKD_number
0.11447548349286969,0.1110806237709791,0.12122449396225259,0.11589697087462486,0.12278510918357015,0.11447548349286969,0.1578878316662814,0.11568235553210143,0.12289553410802291,0.1137557020125166,0.12105316554629111,0.1221778474293514,0.1391010065949323,0.1340082908163265,0.12563215331381422
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0000000000000002,1.0,1.0,0.9999999999999999,0.9999999999999999,1.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0000000000000002,1.0,1.0,0.9999999999999999,0.9999999999999999,1.0
0.46287099427980266,0.4767000503041112,0.4878785713556606,0.49532569035127494,0.5227986094704512,0.46287099427980266,0.5302162273604768,0.4761481321427137,0.5239292348622026,0.4700808930222036,0.558657202655835,0.5528537485465851,0.5898125650815689,0.671875,0.5089166888474848
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0000000000000002,1.0,1.0,0.9999999999999999,0.9999999999999999,1.0
0.0753063015718849,0.06649288882791421,0.07120765155613624,0.07522076127555757,0.07890917682000742,0.0753063015718849,0.08559129842624466,0.07508272424190797,0.08818100311165022,0.07177687170052086,0.07160383420195318,0.07487993529144128,0.07419298854564388,0.059311224489795915,0.07474048442906575
0.04199763928364089,0.043032880596332375,0.036542917513040105,0.027851544789170284,0.02841810388470755,0.04199763928364089,0.0313126706359371,0.042677259801905044,0.027588793371188816,0.03781488099340943,0.0394091631564906,0.04193923461907891,0.035491148906629646,0.03180803571428571,0.03832845355336705
0.06712908826272737,0.05848996204326154,0.05806036726652852,0.052205453721095925,0.05373114178676296,0.06712908826272737,0.06312514447436321,0.07025708575203918,0.06113132804762994,0.06235319692687815,0.07101765671793216,0.07297912137910116,0.07020131898646303,0.06194196428571428,0.07261112589832314
0.23094849621267358,0.22929528513284858,0.23518123449733075,0.23278709760994884,0.20891693948496404,0.23094849621267358,0.27816547234526406,0.2315586230586293,0.21846011403524193,0.22819714780075961,0.24741198883256743,0.25998685607401045,0.23359944463727872,0.2541454081632653,0.2125099813681129
0.07629681193234814,0.07527324278593314,0.07447405759082139,0.07781160265129435,0.0850518073509062,0.07629681193234814,0.08983962564740133,0.07603012284324846,0.07922695122737315,0.07530456390760841,0.08096764375439164,0.07615388504120116,0.0924158278375564,0.08769132653061223,0.08219323928666489
0.010928630977110955,0.01083824941692962,0.011636571498565843,0.01459507308331714,0.016200344257315466,0.010928630977110955,0.013094843905212322,0.009208049563905776,0.011954362463301865,0.011106221357383853,0.009318718976744536,0.008654769728527375,0.012408885803540439,0.01060267857142857,0.012563215331381421
0.8247209374630278,0.9650157771985184,0.8733144834485081,0.5632489150851739,0.4820952445239461,0.8247209374630278,0.5156219738477974,0.7816592495328798,0.46279790681457267,0.7831900871142029,0.6328913204399338,0.6922602497345938,0.48394654633807704,0.46452487244897955,0.5470322065477775
0.010752540246361937,0.00832304385603878,0.010003368481223268,0.009629293779821663,0.00843767930068514,0.010752540246361937,0.011245572056002948,0.011014201283420386,0.010079168351411377,0.009381257632876111,0.012144395053563848,0.012577726100803802,0.015098923984727527,0.01291454081632653,0.014905509715198297
0.03197697613695456,0.025883751772076646,0.03050006634887258,0.03204007167994473,0.03172567417057612,0.03197697613695456,0.031612552557430514,0.03282653048504315,0.03668348481385769,0.031162459416516883,0.031292859531584075,0.03639856427885344,0.03141270392224922,0.029257015306122444,0.031088634548842163
1.0,1.0,1.0,0.9389640952566013,0.9095143271794525,1.0,0.9526249039440721,0.973194436941897,0.8665740789573921,1.0000000000000002,0.9348779360540487,0.9031292654567514,0.9312738632419298,0.9973692602040816,0.8775086505190312
0.1549598430591362,0.1614304659989939,0.1314320128206437,0.116328777770581,0.10786729217995882,0.1549598430591362,0.1745562684692902,0.1519272774617474,0.1113630903198964,0.15519724854146894,0.1877120666138105,0.19871593953794045,0.17120791391877818,0.17705676020408162,0.18525419217460742
0.4435670479214415,0.43814880870718437,0.4759561893290598,0.4352181704341818,0.3923858381990617,0.4435670479214415,0.5120483809500009,0.44959880993438844,0.4181917268779777,0.4674086131539088,0.44468325749349,0.46939992922501395,0.4271954182575495,0.4613360969387755,0.42054830982166624
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0000000000000002,1.0,1.0,0.9999999999999999,0.9999999999999999,1.0
0.031316635896645746,0.027255682078017103,0.028009431747425154,0.028628797201891314,0.03233318708022545,0.031316635896645746,0.033311883445893184,0.032250334844461805,0.03169078049094926,0.029373869980859266,0.03323175428642285,0.033729336231737524,0.03722665741062131,0.031329719387755105,0.03790258184721853
0.8807232926765516,0.8546211185805096,0.8271764982085804,0.8407280264265821,0.7710013837794053,0.8807232926765516,0.8152290035798404,0.8657228692880797,0.8151703203651941,0.865451062107531,0.699039194982922,0.7203882513523078,0.686046511627907,0.6195790816326531,0.7276018099547512
0.003945532935845195,0.00338409475465313,0.004083007543356437,0.0054407668890472174,0.005197610449222046,0.003945532935845195,0.005122982825512454,0.00427714456277693,0.0061412607164413515,0.003966002661675584,0.003937910277269465,0.004266720590465598,0.004946199236376258,0.004065688775510204,0.00468458876763375
0.3884286378556551,0.4122193259249097,0.45505119070707484,0.3752401925858756,0.3542475277599649,0.3884286378556551,0.3174000237406521,0.3785826972327373,0.35722447831513815,0.3822774116353752,0.3136951351026374,0.32477630049036954,0.297292606733773,0.2817283163265306,0.31365451157838703
0.19637418179717098,0.2047834636667124,0.2185225637204365,0.2262236327914157,0.23922508353302507,0.19637418179717098,0.2879866052741733,0.19495357885361997,0.22828144319626836,0.20085223105323527,0.23976162115649813,0.2271270411000455,0.2867927802846234,0.33043686224489793,0.2501996273622571
0.189225998695828,0.21146019115562265,0.21558279828921983,0.2094263445387223,0.2001417530122515,0.189225998695828,0.1374458806844805,0.18351831152515938,0.18566765700355703,0.19125181819306514,0.16504653723166413,0.16359132500884688,0.16305102395001733,0.15776466836734693,0.17439446366782008
0.3870364205156707,0.44345360589015415,0.3761674849694285,0.30921691819418357,0.3364946505113233,0.3870364205156707,0.3563346932145468,0.35334643624381384,0.2976167454834192,0.3707187407764811,0.31046364384457276,0.2990344269753804,0.31221797986810135,0.33816964285714285,0.3245142400851743
0.34206174731530425,0.3055288791329401,0.3487296742780732,0.4758511993436535,0.5614769313847919,0.34206174731530425,0.32979514316237984,0.3379110414874712,0.4795105743367966,0.3585874385172381,0.4106999936121684,0.3950659723977554,0.42979868101353697,0.38815369897959184,0.448868778280543
0.1618659014056993,0.15640005487721223,0.17924403115334755,0.16788652114774275,0.18313139154207025,0.1618659014056993,0.2261609491262815,0.1603929211041349,0.17514313005057164,0.16381499764054655,0.17634924153894135,0.1650674890046004,0.1930753210690732,0.2121332908163265,0.1771626297577855
0.03521814614980368,0.029679425618511914,0.03535884532546674,0.040589848219876073,0.04158088359377636,0.03521814614980368,0.04260822301218895,0.03585709794079313,0.047629930442018416,0.03498000208550942,0.036027369979446215,0.03890602092917446,0.0393960430406109,0.03284438775510204,0.037476710141070006
0.10619371631232992,0.10037956738464353,0.1003603254157012,0.10924714467690048,0.10509973336933409,0.10619371631232992,0.11338035648463417,0.11034146517132816,0.1102379738527621,0.10551970718033825,0.128959046484626,0.1373236944542743,0.12200624783061437,0.12093431122448979,0.1335107798775619
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0000000000000002,1.0,1.0,0.9999999999999999,0.9999999999999999,1.0
0.12385781774059083,0.11551653176018659,0.11734563679606398,0.10169052399766824,0.10442471902527928,0.12385781774059083,0.13447205162967082,0.12343329496646015,0.10960509583999907,0.11764393991612011,0.13617353859565404,0.14122642940195138,0.12035751475182228,0.1261160714285714,0.13202022890604206
0.887425746115686,0.7354461060044817,0.8367307358600345,0.8711704125914891,0.7907118026258058,0.887425746115686,0.5858193336373803,0.8926766365133515,0.8184753499874011,0.9726108987308438,0.662260315408577,0.6648197765532582,0.6961992363762582,0.6159119897959183,0.7307958477508651
0.15134448024344543,0.1382905748387982,0.1571141302683557,0.1768681045836302,0.18346889871409766,0.15134448024344543,0.12759975759544678,0.15584429974916097,0.17125210226839888,0.15859768932625673,0.16515174857494994,0.15069005611445327,0.16886497743838944,0.12651466836734693,0.2091030077189247
0.03598854309683064,0.03205743814880871,0.03503220472199822,0.03372411857417363,0.03543825306287758,0.03598854309683064,0.04815603855981707,0.036643826603894585,0.03881651811613312,0.034640664959376746,0.03509549808177176,0.033284464890551535,0.03965636931620965,0.04097576530612245,0.03619909502262444
0.025180974497109637,0.018246673069008096,0.0254371369951106,0.03208325236954034,0.03233318708022545,0.025180974497109637,0.027889018698887314,0.025657327033963687,0.04026979355284825,0.025506840647639046,0.025972171599700902,0.026773166169556648,0.02950364456785838,0.024792729591836732,0.02789459675272824
0.11121230213867694,0.10769652901632597,0.11069033450039298,0.1028995833063454,0.10401971041884639,0.11121230213867694,0.12699999375245996,0.11293434555394423,0.1036044746819495,0.10777488516442829,0.13110836392603642,0.12755674637278197,0.12001041305102395,0.12324617346938775,0.12201224381155178
0.28574022765229784,0.23254218685690767,0.1844702808088438,0.1485847528985038,0.1405379864322117,0.28574022765229784,0.19979633019498572,0.2939595028650497,0.14577290227308687,0.28670452396480084,0.24108427804351992,0.2748091603053435,0.16738979520999653,0.1962691326530612,0.18333776949693906
0.24252646175942152,0.21571317510403806,0.2177059622117652,0.22954854589027787,0.2517128488980391,0.24252646175942152,0.24195473032493456,0.24986391533248287,0.2627850148550534,0.23316702279391102,0.24999718183901912,0.25695364238410595,0.28531759805623047,0.2630739795918367,0.2536066010114453
0.06935223373843373,0.05451136415603421,0.062306695111619216,0.07124813783276118,0.05899625367039049,0.06935223373843373,0.07382093300762824,0.07207985849964749,0.06980410081512343,0.07208086120934803,0.08198969680345394,0.0835144835953693,0.08217632766400555,0.08075573979591837,0.0964599414426404
0.20294456718824375,0.16774134540632002,0.2100299080302551,0.24915257896668613,0.3373046677241891,0.20294456718824375,0.17947933001380706,0.20713679244629676,0.3009920948848221,0.21325217520399994,0.18853872716819914,0.18302411404883476,0.23134328358208953,0.20328443877551017,0.23486824594091033
0.3087475821917243,0.28554442767640736,0.35620157808241554,0.3806809594749228,0.4172938674946842,0.3087475821917243,0.35456039184571075,0.3113838806499376,0.38931373755486415,0.3204473594446182,0.3284998741221428,0.323684343562004,0.3738285317598056,0.35849808673469385,0.3513441575725313
0.08588275108749784,0.09754424475236659,0.06381740790266109,0.05160092406675734,0.053866144655573926,0.08588275108749784,0.06907280258398255,0.08153722348495865,0.05754501930863938,0.08538570436313316,0.08783644145176624,0.09544512410899347,0.07011454356126345,0.05508609693877551,0.08070268831514507
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0000000000000002,1.0,1.0,0.9999999999999999,0.9999999999999999,1.0
0.24017675107098932,0.2415511958659167,0.24032582400195984,0.21905563831854397,0.24327516959735393,0.24017675107098932,0.32332269169014705,0.23555875048651134,0.23313350796078502,0.23127239050633694,0.26631997024022,0.25818714928466713,0.2883547379382159,0.32326211734693877,0.2504125632153314
0.030034475263379455,0.02849041935336352,0.02776445129482377,0.028844700649869378,0.028823112491140432,0.030034475263379455,0.030463005191705767,0.030145004619260726,0.032722137252489035,0.027790296725573472,0.024078367420556045,0.025984530610181487,0.02646650468587296,0.019610969387755098,0.025765238221985627
0.1085104099887467,0.09274248868157497,0.11469168189288229,0.1424530949759268,0.15032569442100643,0.1085104099887467,0.12230184364906317,0.11144953371090768,0.14860913336732123,0.11362138106675575,0.1366094141606953,0.13216723118143675,0.1560222145088511,0.1448501275510204,0.16481235027947833
0.06713459109806327,0.0652581515525678,0.07484152826972347,0.07172312541831292,0.06878396165918525,0.06713459109806327,0.07991853207799428,0.06837890957745191,0.07334352970131675,0.06715340335696322,0.0637580740312102,0.06268641625802537,0.06117667476570635,0.0628985969387755,0.060473782273090235
0.9869225118242174,1.0,0.9422764808557984,0.7989722995876244,0.6910121840089102,0.9869225118242174,0.7625997263577466,0.9087159286237649,0.6823362574641516,0.9289212437412625,0.9168116453926826,0.9673120671351296,0.7250954529677195,0.7075892857142857,0.8048975246207081
0.047087761969354706,0.04115790917821375,0.04993518225524922,0.05181682751473541,0.05184110162340949,0.047087761969354706,0.061225892304904946,0.04723696184227475,0.05700590100147086,0.04629830914672619,0.04558657202655835,0.04968404024063495,0.049461992363762586,0.04241071428571429,0.047058823529411764
0.049239370585694275,0.04358165271870856,0.05360988904427001,0.05289634475462573,0.05312362887711363,0.049239370585694275,0.0817927940873281,0.05026752929802473,0.05292735380810905,0.04874436426426586,0.053552573732485134,0.05103887568879227,0.05926761541131552,0.061702806122448974,0.06281607665690711
0.07911426362433244,0.07893172360177436,0.07410658691191932,0.08100697368136969,0.08079921698336089,0.07911426362433244,0.11118122239368249,0.08086684201851305,0.08332893834713359,0.07830204185511366,0.09993574592963617,0.10197664425458773,0.103956959389101,0.10467155612244897,0.10519031141868512
0.5168703174310563,0.5290620569808387,0.5449590168117836,0.5344042144353045,0.5228661109048567,0.5168703174310563,0.5430611696644446,0.5210747710799651,0.5235541960398244,0.5185919630122533,0.54837655139762,0.5668267529447449,0.5413918778202013,0.5192920918367346,0.5766302901250999
0.2885026509909231,0.28371518726848677,0.32651811324221425,0.3264028326532375,0.3217793378109285,0.2885026509909231,0.3950694414074458,0.29638063262403097,0.3278073706848561,0.29477085023391286,0.31059891557165453,0.3095900106162479,0.3441513363415481,0.3653539540816326,0.31301570401916423
0.11293468959881578,0.0996936022316733,0.12526667143017547,0.15393915840835978,0.19069155219548414,0.11293468959881578,0.10228472538937793,0.1128013773291947,0.17884663842155538,0.12170891590625106,0.11603308145236745,0.10656690763864314,0.15255119750086774,0.13105867346938774,0.14117647058823532
0.08729147693348997,0.07888599259157635,0.08435493584574397,0.08769998056868968,0.08977690775928988,0.08729147693348997,0.0839419478580309,0.08939342943057742,0.09411130449050391,0.08436769298473513,0.09000078908507465,0.09138061776452151,0.09068031933356474,0.0862563775510204,0.08922012243811552
0.5896343090777523,0.6357982347830065,0.6739003950309799,0.5933890364229116,0.5720746565864524,0.5896343090777523,0.4585944284438003,0.5714531072319478,0.5489865161823393,0.590863701355051,0.48186795224908036,0.4596734239927203,0.4710170079833391,0.4305644132653061,0.4818738355070535
0.10236924575387468,0.08853523574335757,0.10309594046975001,0.12012867845499492,0.1447230753653515,0.10236924575387468,0.11552951025533696,0.09906686778110659,0.12936495379404508,0.10300295682818761,0.10716526823256216,0.10264395126636672,0.13059701492537312,0.11383928571428571,0.11988288528080916
0.005205682227767857,0.004115790917821376,0.005634550409831882,0.006433922749746313,0.005940126227682338,0.005205682227767857,0.007821920118953161,0.005800738804698764,0.008274294018716781,0.00512540450929554,0.004644329296474293,0.0047318133562509485,0.00624783061437001,0.005341198979591837,0.0059622038860793185
1.0,1.0,0.9541172027315321,0.9641384372908436,1.0,1.0,0.7324366030875343,1.0,0.9833986721281696,1.0000000000000002,1.0,1.0,0.9803887539048941,0.8419164540816326,1.0
0.3169523096775614,0.3176475968354141,0.33452080802719286,0.27968132651078437,0.2283573525937426,0.3169523096775614,0.38399880047231405,0.30320079448514287,0.23261782958001512,0.3035653374195179,0.2945917612003111,0.310985288913604,0.2705657757723013,0.3117825255102041,0.2585041256321533
0.31142746300031093,0.35734211368729135,0.3196178304939418,0.32117796921216835,0.3177967531810051,0.31142746300031093,0.3714037597695907,0.313417186420066,0.31866579938938994,0.3108822942017536,0.3382093780882347,0.35322784490167336,0.33018049288441514,0.352359693877551,0.27873303167420815
0.5651687031743106,0.4537888141949056,0.45031490195678137,0.47835567934019907,0.42303148941915014,0.5651687031743106,0.2893110837607692,0.5780848974413312,0.4446788437084308,0.6199901380147718,0.37676182030654076,0.391810323037258,0.4076709475876432,0.4107940051020408,0.43673143465531006
0.2672231867469714,0.26839529885215163,0.30540896424306146,0.2835675885743895,0.2615680583212393,0.2672231867469714,0.1694082954836533,0.27122193643287806,0.2899518895510669,0.27884321387606065,0.18877921023856672,0.19455032607047168,0.22717806317250952,0.21069834183673466,0.23401650252861328
0.24785320636457933,0.2045090776055243,0.24559290373288967,0.314744046462422,0.39285834823990007,0.24785320636457933,0.2724927059970137,0.23956995859978916,0.3455982748214171,0.25711149875664757,0.27914072392919276,0.2597239775542187,0.336254772648386,0.2974330357142857,0.3064146925738621
0.011693525088802004,0.00910047102940504,0.013596415119376933,0.01381782067059611,0.011272739545715347,0.011693525088802004,0.013569656947576891,0.012083487424114619,0.013571717384807412,0.011318307061216771,0.01022053049062304,0.010636469339264952,0.012148559527941688,0.008529974489795918,0.011498536066010114
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0000000000000002,1.0,1.0,0.9999999999999999,0.9999999999999999,1.0
0.34173708003048575,0.3895367448666941,0.3333367358396195,0.2618908823973919,0.22201221775962737,0.34173708003048575,0.3591835714687342,0.3158715582352346,0.21175629508523344,0.3226389117175584,0.28570891778860785,0.30831606086648805,0.24088858035404373,0.2688137755102041,0.2580782539260048
0.011242292591257644,0.012072986692276032,0.01151408127226515,0.00988837791739534,0.009450200816767356,0.011242292591257644,0.009221369085922417,0.011130548480076236,0.00846181342990583,0.010724467090484599,0.010551194712378491,0.01081846216065922,0.010152724748351268,0.00980548469387755,0.009795049241416023
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0000000000000002,1.0,1.0,0.9999999999999999,0.9999999999999999,1.0
0.3529463556097279,0.3658023505739242,0.40821909418477653,0.4131528380508237,0.3999459988524756,0.3529463556097279,0.5341646726601401,0.3540999228507279,0.4034480131732387,0.3659468124402404,0.323569971179607,0.33397704868307976,0.37903505727178066,0.37460140306122447,0.3664626031408038
0.07274748314068824,0.06434353134860749,0.0784754049833107,0.071939028866291,0.0832967700563637,0.07274748314068824,0.09836127024983912,0.07607998592752954,0.08623548922056384,0.0724201983354807,0.08971521543901312,0.08495020474192407,0.10265532801110726,0.10355548469387754,0.10369976044716529
0.09729563157416858,0.09777289980335666,0.09815550134228872,0.10225187296241121,0.09963211718249013,0.09729563157416858,0.11892817203226229,0.10126638383217193,0.10937069657601275,0.09619500573515091,0.10739072111103179,0.105555836408675,0.1218326969802152,0.1175063775510204,0.11349480968858132
0.28193776843518625,0.27287693785155714,0.2933232619147264,0.28529481615821406,0.2986938472442539,0.28193776843518625,0.42875617725520576,0.2872390671724999,0.30917262919794436,0.27642543685236537,0.30030323412154164,0.30777008240230525,0.303540437348143,0.3200733418367347,0.271280276816609
0.3438116489521226,0.3783326473681804,0.3519144201618913,0.33780253470647925,0.3244793951871477,0.3438116489521226,0.332519070615945,0.34076985831958634,0.32129107114603667,0.3362123967628652,0.3066760354862831,0.30394823315302566,0.2880944116626172,0.3114636479591837,0.2842693638541389
0.014175303825295983,0.012896144875840308,0.014168036175446834,0.013515555843426818,0.013905295487529109,0.014175303825295983,0.010945690134509536,0.0148702798011571,0.01624386899425136,0.01343916409954596,0.015000131514179109,0.014822304231333098,0.016834432488719193,0.014987244897959183,0.015757253127495343
0.058247512030573746,0.06443499336900352,0.060101871038206744,0.062266554396873716,0.0636538526443687,0.058247512030573746,0.07324615932476587,0.0599409676485539,0.07001506015271113,0.05870532282095194,0.06183420946826939,0.05702441737020373,0.07627559875043388,0.07342155612244898,0.06579717859994677
0.02611095366887789,0.026844102986234967,0.030091765594536937,0.046073795798518904,0.04077086638091059,0.02611095366887789,0.017093269525124483,0.025369229213673013,0.04191058840075243,0.02829930241477248,0.019569309851163525,0.018280167837824175,0.025338424158278375,0.020009566326530608,0.02746872504657972
0.007858048859674947,0.008048657794850688,0.007921034634111486,0.007427078610445408,0.0121502581929866,0.007858048859674947,0.0087715462036823,0.008404699872710628,0.010547966879383999,0.008087534839495307,0.00903314533068301,0.008836762549921643,0.01119402985074627,0.009088010204081632,0.010433856800638807
0.05237048389182526,0.06219417386930078,0.06618555227780783,0.07405488265647603,0.060008775186472706,0.05237048389182526,0.038010033549289966,0.05087696699479346,0.056888701369477705,0.05704398480759408,0.03760554012873359,0.037935392548405035,0.04208608122179799,0.03555484693877551,0.0468458876763375
0.649890356005932,0.5474459230804409,0.5357722498392316,0.5353973702960036,0.5215160822167471,0.649890356005932,0.5714250014056965,0.6472893180807698,0.5508382703678311,0.6353027258315085,0.5955563237653637,0.6124867296901066,0.5519784796945505,0.47544642857142855,0.5802501996273624
0.5067451004129877,0.49092239447569397,0.507517837639205,0.5281861951335363,0.5083533025076783,0.5067451004129877,0.7320117703654186,0.5122434648195164,0.543220294288276,0.5021341123948188,0.4746534601380523,0.5071331075274252,0.5426067337729954,0.5816326530612245,0.4967793452222518
0.25386780538672554,0.24045365162116433,0.2636397970745251,0.2598182092968025,0.29788383003138813,0.25386780538672554,0.41970973929015454,0.2569500136430939,0.29461643490439443,0.25364036273724877,0.2523569219670012,0.23586269652697034,0.2936480388753905,0.2987085459183673,0.27532605802501997
0.2449036866245333,0.2559564640782915,0.2676411444670144,0.24690718310771423,0.2222822234972493,0.2449036866245333,0.32744606811068144,0.2452432695224363,0.23498526214627688,0.24273208803677565,0.2608038898136632,0.2640109195692837,0.23394654633807704,0.27096619897959184,0.22571200425871707
0.03838227646795011,0.03242328623039283,0.04156501679136852,0.04257615994127426,0.04009585203685578,0.03838227646795011,0.05470346051242323,0.039436159323634964,0.05002080293467879,0.03850769429259697,0.03572676614148671,0.039108235175168087,0.04017702186740715,0.03380102040816326,0.03832845355336705
0.01190813566690237,0.011798600631087942,0.013718905345677625,0.02189260962497571,0.024570522123595125,0.01190813566690237,0.00929633956629577,0.011978220912854566,0.02198665096191598,0.014068351687583618,0.015045222089873033,0.014377432890147111,0.01874349184311003,0.013871173469387755,0.017886611658237957
0.028075465883796627,0.02506059358851237,0.02498800616534139,0.035451346157998144,0.03597826453812143,0.028075465883796627,0.0312626903156882,0.02862695072003679,0.03928531664410574,0.027945826241717615,0.027354949254314607,0.028249330165310147,0.033582089552238806,0.028778698979591833,0.03343092893265904
0.11214778414578111,0.11638542095394888,0.11624322475935774,0.12492173500010796,0.1337203415572581,0.11214778414578111,0.1366212054003736,0.11423078574525226,0.12317681322480648,0.1145616276870817,0.14640909927817505,0.14084222233456348,0.17502603262755986,0.20113201530612243,0.14500931594357203
