diabetes_number
0.5269315204305643
0.06328163727781319
0.17335882727852134
0.0303661213795057
0.05959917852843283
0.5885135613625097
0.3151051625239006
0.14633524537922243
0.04226329580058069
0.13817718291905673
0.9999999999999999
0.04305644076198569
0.10611146519368317
0.05098789037603568
0.09840662842574889
0.9999999999999999
0.1468451242829828
0.10010622477161674
0.09965299907938531
0.1808370512003399
0.13047234615112244
0.9999999999999999
0.9999999999999999
0.5785992493449471
0.9999999999999999
0.06622760427731747
0.04294313433892783
0.08078747964025211
0.22383683875079669
0.08554634940868211
0.010197578075207138
0.562849656539905
0.013936690036116422
0.031329225975497484
0.9357410948233127
0.20808724594575453
0.40835634870051696
0.9999999999999999
0.04124353799305998
0.6388782664117272
0.004248990864669641
0.30456766517951983
0.2743715034346009
0.19041144394872883
0.33096806175200055
0.4767367750159337
0.19058140358331563
0.033085475532894267
0.15126407478223922
0.9999999999999999
0.13874371503434602
0.6121946037816017
0.21273280929112667
0.03529495078252248
0.0267969690531832
0.13959351320727995
0.18231003470009205
0.2517102188230295
0.10962396430847673
0.20650095602294455
0.3571418454783655
0.09376106508037674
0.9999999999999999
0.26802634374336093
0.022887897457687132
0.17879753558529848
0.056086679413639255
0.8769350612562848
0.04430281141562212
0.06900361164223497
0.11466610013455138
0.6244316974718503
0.30553076977551163
0.13313504709298207
0.09143828340769067
0.4619502868068833
0.12140783230649388
0.005382055095248211
0.9999999999999999
0.26292755470575735
0.31312230012038805
0.38648820905035053
0.20417817435025848
0.3122158487359252
0.010197578075207138
0.9999999999999999
0.27199206855038593
0.010254231286736068
0.9999999999999999
0.3633736987465477
0.11104029459669995
0.1194816231145103
0.294143474258197
0.3089866156787763
0.016486084554918207
0.06804050704624319
0.021641526804050706
0.010480844132851781
0.037900998512853196
0.6204659726648254
0.5213795057007293
0.2685928758586502
0.2518801784576163
0.035408257205580336
0.01875221301607535
0.031102613129381774
0.1661072162028185
0.11239997167339423
0.1695064088945542
0.23488421499893775
0.2356207067488138
0.20253523121591954
0.2545995326110049
0.13902698109199066
0.19080801642943135
0.06373486297004462
0.23244812690319383
0.719835705686566
0.06724736208483818
0.9999999999999999
0.07398909425678069
0.06503788683520997
0.19500035408257205
0.2055945046384817
0.21681184052120953
0.040110473762481405
0.9999999999999999
0.2911975072586927
0.29765597337299055
0.02419092132285249
0.43577650308051835
0.07432901352595425
0.17545499610509172
0.9999999999999999
0.3727781318603498
0.3931732880107641
0.09495078252248425
0.9999999999999999
0.16859995751009135
